sub,eyes,measure,roi,cond,compare,band,value
sub004,closed,visual power,Brodmann area 18,correct_e,accuracy_e,alpha,0.526216064228643
sub004,closed,visual power,Brodmann area 18,incorrect_e,accuracy_e,alpha,0.184435441262426
sub004,closed,visual power,Brodmann area 18,fast,rt,alpha,0.434910669086879
sub004,closed,visual power,Brodmann area 18,slow,rt,alpha,0.451189797698878
sub004,closed,visual power,Brodmann area 19,correct,accuracy,alpha,0.308920501768797
sub004,closed,visual power,Brodmann area 19,incorrect,accuracy,alpha,0.23104473413728
sub004,closed,visual power,Brodmann area 19,correct_e,accuracy_e,alpha,0.504914672095007
sub004,closed,visual power,Brodmann area 19,incorrect_e,accuracy_e,alpha,0.23104473413728
sub004,closed,visual power,Brodmann area 19,fast,rt,alpha,0.394912171937877
sub004,closed,visual power,Brodmann area 19,slow,rt,alpha,0.327211365560715
sub004,closed,somato lateralisation index,max,correct,accuracy,alpha,0.0950575389951946
sub004,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.218157828776716
sub004,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.177336792824813
sub004,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.218157828776716
sub004,closed,somato lateralisation index,max,fast,rt,alpha,0.0266516949361768
sub004,closed,somato lateralisation index,max,slow,rt,alpha,0.160409306277868
sub004,closed,absolute,Brodmann area 17,correct,accuracy,alpha,1.33303440880697e-05
sub004,closed,absolute,Brodmann area 17,incorrect,accuracy,alpha,1.2715272073087e-05
sub004,closed,absolute,Brodmann area 17,correct_e,accuracy_e,alpha,1.34610219888715e-05
sub004,closed,absolute,Brodmann area 17,incorrect_e,accuracy_e,alpha,1.2715272073087e-05
sub004,closed,absolute,Brodmann area 17,fast,rt,alpha,1.26396229267916e-05
sub004,closed,absolute,Brodmann area 17,slow,rt,alpha,1.39600481305707e-05
sub004,closed,absolute,Brodmann area 18,correct,accuracy,alpha,1.02868529427938e-05
sub004,closed,absolute,Brodmann area 18,incorrect,accuracy,alpha,1.01532405455584e-05
sub004,closed,absolute,Brodmann area 18,correct_e,accuracy_e,alpha,1.04633484000909e-05
sub004,closed,absolute,Brodmann area 18,incorrect_e,accuracy_e,alpha,1.01532405455584e-05
sub004,closed,absolute,Brodmann area 18,fast,rt,alpha,9.5791485358058e-06
