sub,eyes,measure,roi,cond,compare,band,value
sub009,open,visual power,Brodmann,fast,rt,alpha,-0.0155269651349523
sub009,open,visual power,Brodmann,slow,rt,alpha,0.254094211251898
sub009,open,somato lateralisation index,max,correct,accuracy,alpha,0.124745886480073
sub009,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.474349652692634
sub009,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.0901781305080513
sub009,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.474349652692634
sub009,open,somato lateralisation index,max,fast,rt,alpha,0.117048216491444
sub009,open,somato lateralisation index,max,slow,rt,alpha,0.178229760026707
sub009,open,absolute,Brodmann,correct,accuracy,alpha,8.7787241690898e-06
sub009,open,absolute,Brodmann,incorrect,accuracy,alpha,9.2819962432933e-06
sub009,open,absolute,Brodmann,correct_e,accuracy_e,alpha,9.70870312539766e-06
sub009,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,9.2819962432933e-06
sub009,open,absolute,Brodmann,fast,rt,alpha,8.3142130364716e-06
sub009,open,absolute,Brodmann,slow,rt,alpha,9.55186563686591e-06
sub009,closed,visual power,Brodmann,correct,accuracy,alpha,-0.241649946204199
sub009,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.228700960518629
sub009,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.206735394255688
sub009,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.228700960518629
sub009,closed,visual power,Brodmann,fast,rt,alpha,-0.188462191393966
sub009,closed,visual power,Brodmann,slow,rt,alpha,-0.287383973406938
sub009,closed,somato lateralisation index,max,correct,accuracy,alpha,0.260364073475319
sub009,closed,somato lateralisation index,max,incorrect,accuracy,alpha,0.0741782207397544
sub009,closed,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.278104326003623
sub009,closed,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.0741782207397544
sub009,closed,somato lateralisation index,max,fast,rt,alpha,0.301343837655504
sub009,closed,somato lateralisation index,max,slow,rt,alpha,0.262063294826076
sub009,closed,absolute,Brodmann,correct,accuracy,alpha,1.28101612370535e-05
sub009,closed,absolute,Brodmann,incorrect,accuracy,alpha,1.22273289692457e-05
sub009,closed,absolute,Brodmann,correct_e,accuracy_e,alpha,1.26282659584606e-05
sub009,closed,absolute,Brodmann,incorrect_e,accuracy_e,alpha,1.22273289692457e-05
sub009,closed,absolute,Brodmann,fast,rt,alpha,1.32087171696776e-05
sub009,closed,absolute,Brodmann,slow,rt,alpha,1.2329075402731e-05
sub010,open,visual power,Brodmann,correct,accuracy,alpha,0.0249002903921043
sub010,open,visual power,Brodmann,incorrect,accuracy,alpha,-0.0195540268032964
sub010,open,visual power,Brodmann,correct_e,accuracy_e,alpha,0.10890253787837
sub010,open,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.0195540268032964
sub010,open,visual power,Brodmann,fast,rt,alpha,-0.0111426887258821
sub010,open,visual power,Brodmann,slow,rt,alpha,-0.00292523487224229
sub010,open,somato lateralisation index,max,correct,accuracy,alpha,0.303757976595532
sub010,open,somato lateralisation index,max,incorrect,accuracy,alpha,0.521802955915631
sub010,open,somato lateralisation index,max,correct_e,accuracy_e,alpha,0.361313234009202
sub010,open,somato lateralisation index,max,incorrect_e,accuracy_e,alpha,0.521802955915631
sub010,open,somato lateralisation index,max,fast,rt,alpha,0.405089314271998
sub010,open,somato lateralisation index,max,slow,rt,alpha,0.182809449467687
sub010,open,absolute,Brodmann,correct,accuracy,alpha,9.31226380114593e-06
sub010,open,absolute,Brodmann,incorrect,accuracy,alpha,8.43276978474122e-06
sub010,open,absolute,Brodmann,correct_e,accuracy_e,alpha,8.90616411287148e-06
sub010,open,absolute,Brodmann,incorrect_e,accuracy_e,alpha,8.43276978474122e-06
sub010,open,absolute,Brodmann,fast,rt,alpha,9.53495482874e-06
sub010,open,absolute,Brodmann,slow,rt,alpha,8.81182441102302e-06
sub010,closed,visual power,Brodmann,correct,accuracy,alpha,-0.362977074855879
sub010,closed,visual power,Brodmann,incorrect,accuracy,alpha,-0.37445040054237
sub010,closed,visual power,Brodmann,correct_e,accuracy_e,alpha,-0.504012355491429
sub010,closed,visual power,Brodmann,incorrect_e,accuracy_e,alpha,-0.37445040054237
sub010,closed,visual power,Brodmann,fast,rt,alpha,-0.295524785446783
sub010,closed,visual power,Brodmann,slow,rt,alpha,-0.428742255847428
sub010,closed,somato lateralisation index,max,correct,accuracy,alpha,0.712561774450073
