suj,sample_size,perc_trials,bin,rt,corr
10sub032,n=10,050 %,b1,0.752412080764771,0.794871794871795
10sub032,n=10,050 %,b2,0.830868005752563,0.82051282051282
10sub032,n=10,050 %,b3,0.83100414276123,0.641025641025641
10sub032,n=10,050 %,b4,0.798202037811279,0.769230769230769
10sub032,n=10,050 %,b5,0.942985773086548,0.717948717948718
10sub028,n=10,050 %,b1,0.892014980316162,0.85
10sub028,n=10,050 %,b2,0.89026403427124,0.8
10sub028,n=10,050 %,b3,0.961138486862183,0.875
10sub028,n=10,050 %,b4,0.830631852149963,0.825
10sub028,n=10,050 %,b5,0.853892922401428,0.75
10sub029,n=10,050 %,b1,1.55322194099426,0.6
10sub029,n=10,050 %,b2,1.29536390304565,0.628571428571429
10sub029,n=10,050 %,b3,1.09104990959167,0.742857142857143
10sub029,n=10,050 %,b4,1.49354290962219,0.8
10sub029,n=10,050 %,b5,1.36075019836426,0.771428571428571
10sub021,n=10,050 %,b1,0.842393159866333,0.8
10sub021,n=10,050 %,b2,0.971601963043213,0.942857142857143
10sub021,n=10,050 %,b3,0.952714920043945,0.8
10sub021,n=10,050 %,b4,0.956852912902832,0.914285714285714
10sub021,n=10,050 %,b5,1.03872895240784,0.828571428571429
10sub014,n=10,050 %,b1,0.783448576927185,0.764705882352941
10sub014,n=10,050 %,b2,1.08646392822266,0.676470588235294
10sub014,n=10,050 %,b3,0.867151975631714,0.764705882352941
10sub014,n=10,050 %,b4,0.940319538116455,0.705882352941177
10sub014,n=10,050 %,b5,0.932600378990173,0.735294117647059
10sub011,n=10,050 %,b1,1.33651447296143,0.733333333333333
10sub011,n=10,050 %,b2,0.853987574577332,0.833333333333333
10sub011,n=10,050 %,b3,1.32551658153534,0.866666666666667
10sub011,n=10,050 %,b4,1.39596688747406,0.8
10sub011,n=10,050 %,b5,1.44922459125519,0.733333333333333
10sub006,n=10,050 %,b1,0.844483017921448,0.882352941176471
10sub006,n=10,050 %,b2,0.841084599494934,0.823529411764706
10sub006,n=10,050 %,b3,1.22197246551514,0.764705882352941
10sub006,n=10,050 %,b4,1.12229192256927,0.852941176470588
10sub006,n=10,050 %,b5,0.964873552322388,0.852941176470588
10sub024,n=10,050 %,b1,0.930291414260864,0.6875
10sub024,n=10,050 %,b2,0.88168466091156,0.6875
10sub024,n=10,050 %,b3,0.853760480880737,0.770833333333333
10sub024,n=10,050 %,b4,1.05724143981934,0.458333333333333
10sub024,n=10,050 %,b5,0.84998345375061,0.479166666666667
10sub017,n=10,050 %,b1,0.770461082458496,0.822222222222222
10sub017,n=10,050 %,b2,0.743216991424561,0.8
10sub017,n=10,050 %,b3,0.648936033248901,0.844444444444444
10sub017,n=10,050 %,b4,0.688862085342407,0.933333333333333
10sub017,n=10,050 %,b5,0.72120189666748,0.844444444444444
10sub009,n=10,050 %,b1,1.54832494258881,0.736842105263158
10sub009,n=10,050 %,b2,1.94839096069336,0.868421052631579
10sub009,n=10,050 %,b3,1.71100747585297,0.842105263157895
10sub009,n=10,050 %,b4,1.78321492671967,0.684210526315789
10sub009,n=10,050 %,b5,1.68930089473724,0.763157894736842
10sub032,n=10,060 %,b1,0.765169978141785,0.804347826086957
10sub032,n=10,060 %,b2,0.880280494689941,0.847826086956522
10sub032,n=10,060 %,b3,0.894376993179321,0.673913043478261
10sub032,n=10,060 %,b4,0.736759066581726,0.760869565217391
10sub032,n=10,060 %,b5,0.858505964279175,0.695652173913043
10sub028,n=10,060 %,b1,0.892014980316162,0.833333333333333
10sub028,n=10,060 %,b2,0.89026403427124,0.791666666666667
10sub028,n=10,060 %,b3,0.923526525497437,0.854166666666667
10sub028,n=10,060 %,b4,0.855485916137695,0.854166666666667
10sub028,n=10,060 %,b5,0.934898495674133,0.729166666666667
10sub029,n=10,060 %,b1,1.33080005645752,0.634146341463415
10sub029,n=10,060 %,b2,1.30601501464844,0.634146341463415
10sub029,n=10,060 %,b3,1.22498202323914,0.707317073170732
10sub029,n=10,060 %,b4,1.35368514060974,0.829268292682927
10sub029,n=10,060 %,b5,1.44117403030396,0.780487804878049
10sub021,n=10,060 %,b1,0.886211037635803,0.80952380952381
10sub021,n=10,060 %,b2,1.03718149662018,0.904761904761905
10sub021,n=10,060 %,b3,0.994838356971741,0.833333333333333
10sub021,n=10,060 %,b4,0.953795909881592,0.857142857142857
10sub021,n=10,060 %,b5,0.917713522911072,0.833333333333333
10sub014,n=10,060 %,b1,0.750301837921143,0.75609756097561
10sub014,n=10,060 %,b2,1.07206201553345,0.682926829268293
10sub014,n=10,060 %,b3,0.898883104324341,0.804878048780488
10sub014,n=10,060 %,b4,1.02208089828491,0.731707317073171
10sub014,n=10,060 %,b5,0.920003890991211,0.707317073170732
10sub011,n=10,060 %,b1,1.25890350341797,0.722222222222222
10sub011,n=10,060 %,b2,1.10588538646698,0.722222222222222
10sub011,n=10,060 %,b3,1.37712061405182,0.75
10sub011,n=10,060 %,b4,1.39596688747406,0.777777777777778
10sub011,n=10,060 %,b5,1.63887143135071,0.75
10sub006,n=10,060 %,b1,0.8023681640625,0.902439024390244
10sub006,n=10,060 %,b2,0.820794105529785,0.829268292682927
10sub006,n=10,060 %,b3,1.14318490028381,0.731707317073171
10sub006,n=10,060 %,b4,0.983000993728638,0.829268292682927
10sub006,n=10,060 %,b5,1.05822110176086,0.829268292682927
10sub024,n=10,060 %,b1,0.855357885360718,0.719298245614035
10sub024,n=10,060 %,b2,0.931021928787231,0.649122807017544
10sub024,n=10,060 %,b3,0.838467121124268,0.666666666666667
10sub024,n=10,060 %,b4,0.961360931396484,0.491228070175439
10sub024,n=10,060 %,b5,0.890798091888428,0.56140350877193
10sub017,n=10,060 %,b1,0.80436384677887,0.777777777777778
10sub017,n=10,060 %,b2,0.742484927177429,0.851851851851852
10sub017,n=10,060 %,b3,0.649289965629578,0.87037037037037
10sub017,n=10,060 %,b4,0.688798546791077,0.925925925925926
10sub017,n=10,060 %,b5,0.721188902854919,0.851851851851852
10sub009,n=10,060 %,b1,1.54040598869324,0.755555555555556
10sub009,n=10,060 %,b2,1.93762588500977,0.844444444444444
10sub009,n=10,060 %,b3,1.83107495307922,0.844444444444444
10sub009,n=10,060 %,b4,1.74767208099365,0.666666666666667
10sub009,n=10,060 %,b5,1.75723791122437,0.777777777777778
10sub032,n=10,070 %,b1,0.865607142448425,0.777777777777778
10sub032,n=10,070 %,b2,0.819728970527649,0.833333333333333
10sub032,n=10,070 %,b3,0.860926151275635,0.722222222222222
10sub032,n=10,070 %,b4,0.785024523735046,0.740740740740741
10sub032,n=10,070 %,b5,0.889072060585022,0.703703703703704
10sub028,n=10,070 %,b1,0.892014980316162,0.803571428571429
10sub028,n=10,070 %,b2,0.924137592315674,0.803571428571429
10sub028,n=10,070 %,b3,0.858994483947754,0.839285714285714
10sub028,n=10,070 %,b4,0.858357906341553,0.839285714285714
10sub028,n=10,070 %,b5,0.961114048957825,0.732142857142857
10sub029,n=10,070 %,b1,1.29201757907867,0.645833333333333
10sub029,n=10,070 %,b2,1.46221804618835,0.645833333333333
10sub029,n=10,070 %,b3,1.2691890001297,0.708333333333333
10sub029,n=10,070 %,b4,1.27340185642242,0.833333333333333
10sub029,n=10,070 %,b5,1.357217669487,0.708333333333333
10sub021,n=10,070 %,b1,0.921211957931519,0.816326530612245
10sub021,n=10,070 %,b2,0.971601963043213,0.918367346938776
10sub021,n=10,070 %,b3,0.999580860137939,0.836734693877551
10sub021,n=10,070 %,b4,0.950738906860352,0.897959183673469
10sub021,n=10,070 %,b5,0.917178153991699,0.836734693877551
10sub014,n=10,070 %,b1,0.776721954345703,0.729166666666667
10sub014,n=10,070 %,b2,1.0605400800705,0.708333333333333
10sub014,n=10,070 %,b3,0.950068593025208,0.729166666666667
10sub014,n=10,070 %,b4,0.962767124176025,0.770833333333333
10sub014,n=10,070 %,b5,0.932600378990173,0.770833333333333
10sub011,n=10,070 %,b1,1.25890350341797,0.738095238095238
10sub011,n=10,070 %,b2,1.13970696926117,0.714285714285714
10sub011,n=10,070 %,b3,1.32551658153534,0.761904761904762
10sub011,n=10,070 %,b4,1.50335097312927,0.785714285714286
10sub011,n=10,070 %,b5,1.44922459125519,0.785714285714286
10sub006,n=10,070 %,b1,0.883620500564575,0.875
10sub006,n=10,070 %,b2,0.885154366493225,0.854166666666667
10sub006,n=10,070 %,b3,1.11595904827118,0.75
10sub006,n=10,070 %,b4,0.986700534820557,0.854166666666667
10sub006,n=10,070 %,b5,1.07894110679626,0.8125
10sub024,n=10,070 %,b1,0.855357885360718,0.716417910447761
10sub024,n=10,070 %,b2,0.993695974349976,0.686567164179104
10sub024,n=10,070 %,b3,0.858102083206177,0.686567164179104
10sub024,n=10,070 %,b4,0.910365104675293,0.507462686567164
10sub024,n=10,070 %,b5,0.850040912628174,0.582089552238806
10sub017,n=10,070 %,b1,0.770042181015015,0.777777777777778
10sub017,n=10,070 %,b2,0.743216991424561,0.80952380952381
10sub017,n=10,070 %,b3,0.719681978225708,0.857142857142857
10sub017,n=10,070 %,b4,0.656198024749756,0.920634920634921
10sub017,n=10,070 %,b5,0.700752973556519,0.873015873015873
10sub009,n=10,070 %,b1,1.56742286682129,0.735849056603774
10sub009,n=10,070 %,b2,1.93762588500977,0.811320754716981
10sub009,n=10,070 %,b3,1.84992694854736,0.830188679245283
10sub009,n=10,070 %,b4,1.819748878479,0.660377358490566
10sub009,n=10,070 %,b5,1.68116497993469,0.773584905660377
10sub032,n=10,080 %,b1,0.82166862487793,0.758064516129032
10sub032,n=10,080 %,b2,0.935668468475342,0.82258064516129
10sub032,n=10,080 %,b3,0.830936074256897,0.709677419354839
10sub032,n=10,080 %,b4,0.804135084152222,0.741935483870968
10sub032,n=10,080 %,b5,0.833576560020447,0.709677419354839
10sub028,n=10,080 %,b1,0.885533928871155,0.8125
10sub028,n=10,080 %,b2,0.944648504257202,0.75
10sub028,n=10,080 %,b3,0.858994483947754,0.828125
10sub028,n=10,080 %,b4,0.845882892608643,0.890625
10sub028,n=10,080 %,b5,0.945651531219482,0.703125
10sub029,n=10,080 %,b1,1.49313402175903,0.709090909090909
10sub029,n=10,080 %,b2,1.40428590774536,0.654545454545455
10sub029,n=10,080 %,b3,1.20347905158997,0.709090909090909
10sub029,n=10,080 %,b4,1.32110095024109,0.818181818181818
10sub029,n=10,080 %,b5,1.4016330242157,0.690909090909091
10sub021,n=10,080 %,b1,0.92078697681427,0.803571428571429
10sub021,n=10,080 %,b2,0.920180082321167,0.910714285714286
10sub021,n=10,080 %,b3,0.994838356971741,0.839285714285714
10sub021,n=10,080 %,b4,1.01664590835571,0.910714285714286
10sub021,n=10,080 %,b5,0.887847423553467,0.821428571428571
10sub014,n=10,080 %,b1,0.803142070770264,0.727272727272727
10sub014,n=10,080 %,b2,1.06027007102966,0.727272727272727
10sub014,n=10,080 %,b3,0.950868129730225,0.727272727272727
10sub014,n=10,080 %,b4,0.983967065811157,0.8
10sub014,n=10,080 %,b5,0.931686878204346,0.8
10sub011,n=10,080 %,b1,1.33255195617676,0.714285714285714
10sub011,n=10,080 %,b2,1.09064388275146,0.714285714285714
10sub011,n=10,080 %,b3,1.4326159954071,0.775510204081633
10sub011,n=10,080 %,b4,1.45378994941711,0.73469387755102
10sub011,n=10,080 %,b5,1.41040802001953,0.795918367346939
10sub006,n=10,080 %,b1,0.85034704208374,0.872727272727273
10sub006,n=10,080 %,b2,0.850447177886963,0.872727272727273
10sub006,n=10,080 %,b3,0.921279907226562,0.8
10sub006,n=10,080 %,b4,1.02079319953918,0.836363636363636
10sub006,n=10,080 %,b5,0.990899085998535,0.818181818181818
10sub024,n=10,080 %,b1,0.811815977096558,0.714285714285714
10sub024,n=10,080 %,b2,1.0507550239563,0.688311688311688
10sub024,n=10,080 %,b3,0.838467121124268,0.727272727272727
10sub024,n=10,080 %,b4,0.901546001434326,0.519480519480519
10sub024,n=10,080 %,b5,0.833668947219849,0.61038961038961
10sub017,n=10,080 %,b1,0.770251631736755,0.777777777777778
10sub017,n=10,080 %,b2,0.758116960525513,0.819444444444444
10sub017,n=10,080 %,b3,0.690063953399658,0.847222222222222
10sub017,n=10,080 %,b4,0.68343198299408,0.916666666666667
10sub017,n=10,080 %,b5,0.710964441299438,0.847222222222222
10sub009,n=10,080 %,b1,1.65310192108154,0.754098360655738
10sub009,n=10,080 %,b2,1.93761396408081,0.80327868852459
10sub009,n=10,080 %,b3,1.96841192245483,0.836065573770492
10sub009,n=10,080 %,b4,1.80472803115845,0.655737704918033
10sub009,n=10,080 %,b5,1.75723791122437,0.704918032786885
10sub032,n=10,090 %,b1,0.87181282043457,0.739130434782609
10sub032,n=10,090 %,b2,0.880280017852783,0.855072463768116
10sub032,n=10,090 %,b3,0.830868005752563,0.710144927536232
10sub032,n=10,090 %,b4,0.798202037811279,0.739130434782609
10sub032,n=10,090 %,b5,0.849135875701904,0.695652173913043
10sub028,n=10,090 %,b1,0.881393432617188,0.777777777777778
10sub028,n=10,090 %,b2,0.962945938110352,0.777777777777778
10sub028,n=10,090 %,b3,0.890198588371277,0.819444444444444
10sub028,n=10,090 %,b4,0.845882892608643,0.847222222222222
10sub028,n=10,090 %,b5,0.929381012916565,0.722222222222222
10sub029,n=10,090 %,b1,1.51844251155853,0.693548387096774
10sub029,n=10,090 %,b2,1.39191949367523,0.67741935483871
10sub029,n=10,090 %,b3,1.21220898628235,0.758064516129032
10sub029,n=10,090 %,b4,1.30656707286835,0.806451612903226
10sub029,n=10,090 %,b5,1.36172664165497,0.693548387096774
10sub021,n=10,090 %,b1,0.928395986557007,0.825396825396825
10sub021,n=10,090 %,b2,0.929701089859009,0.888888888888889
10sub021,n=10,090 %,b3,0.958146095275879,0.841269841269841
10sub021,n=10,090 %,b4,0.99193286895752,0.888888888888889
10sub021,n=10,090 %,b5,0.910320043563843,0.857142857142857
10sub014,n=10,090 %,b1,0.803142070770264,0.704918032786885
10sub014,n=10,090 %,b2,1.06027007102966,0.737704918032787
10sub014,n=10,090 %,b3,0.939071893692017,0.770491803278688
10sub014,n=10,090 %,b4,0.983967065811157,0.770491803278688
10sub014,n=10,090 %,b5,0.931686878204346,0.819672131147541
10sub011,n=10,090 %,b1,1.26402306556702,0.709090909090909
10sub011,n=10,090 %,b2,1.09064388275146,0.709090909090909
10sub011,n=10,090 %,b3,1.4326159954071,0.8
10sub011,n=10,090 %,b4,1.45378994941711,0.745454545454545
10sub011,n=10,090 %,b5,1.322998046875,0.818181818181818
10sub006,n=10,090 %,b1,0.8023681640625,0.868852459016393
10sub006,n=10,090 %,b2,0.831722021102905,0.868852459016393
10sub006,n=10,090 %,b3,0.921279907226562,0.80327868852459
10sub006,n=10,090 %,b4,0.990628004074097,0.868852459016393
10sub006,n=10,090 %,b5,0.990899085998535,0.819672131147541
10sub024,n=10,090 %,b1,0.88664448261261,0.662790697674419
10sub024,n=10,090 %,b2,0.870185971260071,0.755813953488372
10sub024,n=10,090 %,b3,0.854450106620789,0.732558139534884
10sub024,n=10,090 %,b4,0.950993061065674,0.534883720930233
10sub024,n=10,090 %,b5,0.836138963699341,0.593023255813954
10sub017,n=10,090 %,b1,0.770461082458496,0.777777777777778
10sub017,n=10,090 %,b2,0.757433891296387,0.827160493827161
10sub017,n=10,090 %,b3,0.72986888885498,0.827160493827161
10sub017,n=10,090 %,b4,0.678571939468384,0.901234567901235
10sub017,n=10,090 %,b5,0.72120189666748,0.851851851851852
10sub009,n=10,090 %,b1,1.56632196903229,0.720588235294118
10sub009,n=10,090 %,b2,1.94839096069336,0.823529411764706
10sub009,n=10,090 %,b3,1.84050095081329,0.838235294117647
10sub009,n=10,090 %,b4,1.8358314037323,0.647058823529412
10sub009,n=10,090 %,b5,1.77951550483704,0.720588235294118
10sub032,n=10,100 %,b1,0.918827056884766,0.766233766233766
10sub032,n=10,100 %,b2,0.941643953323364,0.805194805194805
10sub032,n=10,100 %,b3,0.83100414276123,0.701298701298701
10sub032,n=10,100 %,b4,0.771847009658813,0.714285714285714
10sub032,n=10,100 %,b5,0.86416482925415,0.701298701298701
10sub028,n=10,100 %,b1,0.885533928871155,0.7625
10sub028,n=10,100 %,b2,0.880918502807617,0.7875
10sub028,n=10,100 %,b3,0.890198588371277,0.825
10sub028,n=10,100 %,b4,0.849267840385437,0.825
10sub028,n=10,100 %,b5,0.894620060920715,0.75
10sub029,n=10,100 %,b1,1.33080005645752,0.710144927536232
10sub029,n=10,100 %,b2,1.43373584747314,0.710144927536232
10sub029,n=10,100 %,b3,1.13455605506897,0.753623188405797
10sub029,n=10,100 %,b4,1.32110095024109,0.782608695652174
10sub029,n=10,100 %,b5,1.36270308494568,0.681159420289855
10sub021,n=10,100 %,b1,0.924803972244263,0.828571428571429
10sub021,n=10,100 %,b2,0.920180082321167,0.857142857142857
10sub021,n=10,100 %,b3,0.951897978782654,0.871428571428571
10sub021,n=10,100 %,b4,0.986653447151184,0.871428571428571
10sub021,n=10,100 %,b5,0.917713522911072,0.842857142857143
10sub014,n=10,100 %,b1,0.843432903289795,0.705882352941177
10sub014,n=10,100 %,b2,1.0567010641098,0.735294117647059
10sub014,n=10,100 %,b3,0.936091899871826,0.779411764705882
10sub014,n=10,100 %,b4,1.00706839561462,0.779411764705882
10sub014,n=10,100 %,b5,0.925845384597778,0.779411764705882
10sub011,n=10,100 %,b1,1.26402306556702,0.721311475409836
10sub011,n=10,100 %,b2,1.07409501075745,0.737704918032787
10sub011,n=10,100 %,b3,1.41005706787109,0.819672131147541
10sub011,n=10,100 %,b4,1.41262912750244,0.754098360655738
10sub011,n=10,100 %,b5,1.322998046875,0.819672131147541
10sub006,n=10,100 %,b1,0.8403559923172,0.882352941176471
10sub006,n=10,100 %,b2,0.830558061599731,0.897058823529412
10sub006,n=10,100 %,b3,0.919721961021423,0.808823529411765
10sub006,n=10,100 %,b4,0.986700534820557,0.882352941176471
10sub006,n=10,100 %,b5,0.975492477416992,0.823529411764706
10sub024,n=10,100 %,b1,0.88664448261261,0.645833333333333
10sub024,n=10,100 %,b2,0.870185971260071,0.729166666666667
10sub024,n=10,100 %,b3,0.86482048034668,0.71875
10sub024,n=10,100 %,b4,0.944643974304199,0.572916666666667
10sub024,n=10,100 %,b5,0.830687522888184,0.5625
10sub017,n=10,100 %,b1,0.784938454627991,0.788888888888889
10sub017,n=10,100 %,b2,0.758116960525513,0.822222222222222
10sub017,n=10,100 %,b3,0.731437921524048,0.833333333333333
10sub017,n=10,100 %,b4,0.688513517379761,0.9
10sub017,n=10,100 %,b5,0.709541440010071,0.844444444444444
10sub009,n=10,100 %,b1,1.56073248386383,0.723684210526316
10sub009,n=10,100 %,b2,1.94970238208771,0.789473684210526
10sub009,n=10,100 %,b3,1.71100747585297,0.842105263157895
10sub009,n=10,100 %,b4,1.8358314037323,0.644736842105263
10sub009,n=10,100 %,b5,1.77951550483704,0.684210526315789
15sub032,n=15,010 %,b1,0.670104503631592,1
15sub032,n=15,010 %,b2,0.855081915855408,0.625
15sub032,n=15,010 %,b3,0.730197072029114,0.875
15sub032,n=15,010 %,b4,0.717469930648804,1
15sub032,n=15,010 %,b5,0.880352973937988,0.5
15sub028,n=15,010 %,b1,0.964052557945251,0.875
15sub028,n=15,010 %,b2,0.781385540962219,0.75
15sub028,n=15,010 %,b3,0.938206434249878,1
15sub028,n=15,010 %,b4,0.880479454994202,0.875
15sub028,n=15,010 %,b5,0.904978513717651,0.75
15sub029,n=15,010 %,b1,1.79562592506409,0.428571428571429
15sub029,n=15,010 %,b2,1.28404498100281,0.714285714285714
15sub029,n=15,010 %,b3,0.888780117034912,0.714285714285714
15sub029,n=15,010 %,b4,1.44148302078247,0.857142857142857
15sub029,n=15,010 %,b5,1.70441603660583,0.857142857142857
15sub021,n=15,010 %,b1,0.903391122817993,0.857142857142857
15sub021,n=15,010 %,b2,0.708088874816895,1
15sub021,n=15,010 %,b3,0.797719955444336,1
15sub021,n=15,010 %,b4,1.05055499076843,1
15sub021,n=15,010 %,b5,0.918248891830444,0.714285714285714
15sub014,n=15,010 %,b1,1.05102014541626,0.571428571428571
15sub014,n=15,010 %,b2,0.658841133117676,0.857142857142857
15sub014,n=15,010 %,b3,0.798756122589111,0.714285714285714
15sub014,n=15,010 %,b4,0.898883104324341,1
15sub014,n=15,010 %,b5,1.42285394668579,0.428571428571429
15sub011,n=15,010 %,b1,1.23262000083923,0.666666666666667
15sub011,n=15,010 %,b2,0.946865439414978,1
15sub011,n=15,010 %,b3,1.39130103588104,1
15sub011,n=15,010 %,b4,1.09625256061554,1
15sub011,n=15,010 %,b5,1.9308545589447,0.5
15sub006,n=15,010 %,b1,1.41116714477539,0.857142857142857
15sub006,n=15,010 %,b2,0.991331100463867,0.857142857142857
15sub006,n=15,010 %,b3,1.08841013908386,0.857142857142857
15sub006,n=15,010 %,b4,0.77112603187561,0.571428571428571
15sub006,n=15,010 %,b5,2.32994484901428,0.857142857142857
15sub024,n=15,010 %,b1,0.931370973587036,1
15sub024,n=15,010 %,b2,1.11171007156372,0.666666666666667
15sub024,n=15,010 %,b3,0.930188179016113,0.777777777777778
15sub024,n=15,010 %,b4,0.849418878555298,0.444444444444444
15sub024,n=15,010 %,b5,1.08275890350342,0.555555555555556
15sub017,n=15,010 %,b1,0.917128086090088,0.777777777777778
15sub017,n=15,010 %,b2,0.549451112747192,0.888888888888889
15sub017,n=15,010 %,b3,0.58787989616394,0.777777777777778
15sub017,n=15,010 %,b4,0.71086311340332,1
15sub017,n=15,010 %,b5,0.739553928375244,0.888888888888889
15sub009,n=15,010 %,b1,1.65310192108154,1
15sub009,n=15,010 %,b2,1.95444083213806,1
15sub009,n=15,010 %,b3,1.46508288383484,0.857142857142857
15sub009,n=15,010 %,b4,1.819748878479,0.714285714285714
15sub009,n=15,010 %,b5,1.20144295692444,0.857142857142857
15sub003,n=15,010 %,b1,0.960976004600525,1
15sub003,n=15,010 %,b2,1.69806051254272,0.5
15sub003,n=15,010 %,b3,1.13324904441833,0.833333333333333
15sub003,n=15,010 %,b4,1.44373655319214,0.333333333333333
15sub003,n=15,010 %,b5,1.72462499141693,0.833333333333333
15sub016,n=15,010 %,b1,0.718466997146606,0.888888888888889
15sub016,n=15,010 %,b2,1.0807511806488,0.777777777777778
15sub016,n=15,010 %,b3,0.829016923904419,1
15sub016,n=15,010 %,b4,0.997986078262329,0.888888888888889
15sub016,n=15,010 %,b5,0.762845039367676,0.888888888888889
15sub026,n=15,010 %,b1,0.624215483665466,0.875
15sub026,n=15,010 %,b2,0.783644080162048,0.625
15sub026,n=15,010 %,b3,0.749448895454407,0.5
