suj,win,bin,rt,corr,band,pow_alpha,pow_beta,pow_theta,pow_gamma,avg_alpha,avg_beta,avg_theta,avg_gamma,norm_alpha,norm_beta,norm_theta,norm_gamma
sub001,preGab1,b3,0.977231979370117,0.835051546391753,alpha,1.34096038568665e-26,1.23250430386587e-27,1.93461030351485e-27,4.15571313623798e-29,1.58724137472603e-26,1.19355022417512e-27,1.81341048287224e-27,4.00259698511253e-29,0.844837090967412,1.03263715166882,1.06683529282937,1.03825420138349
sub001,preGab1,b4,1.04393196105957,0.731958762886598,alpha,1.92073790643799e-26,1.29555263824558e-27,1.88727233607091e-27,3.93062885137538e-29,1.58724137472603e-26,1.19355022417512e-27,1.81341048287224e-27,4.00259698511253e-29,1.21011078530481,1.08546135051917,1.04073090670662,0.982019640247363
sub001,preGab1,b5,1.2597770690918,0.65979381443299,alpha,3.21017642021433e-26,1.45915298146982e-27,2.01156021713547e-27,4.2149912654775e-29,1.58724137472603e-26,1.19355022417512e-27,1.81341048287224e-27,4.00259698511253e-29,2.02248786563319,1.22253169738062,1.10926910158222,1.05306411840986
sub001,preGab1,b1,0.954977035522461,0.711340206185567,beta,1.13376741159986e-26,5.24359222985894e-28,1.32520760392107e-27,4.10267925436035e-29,1.59802897281393e-26,1.19206453619228e-27,1.80537154901633e-27,4.00035761562189e-29,0.709478633296262,0.439874861692317,0.734035941046661,1.02557812290053
sub001,preGab1,b2,1.23894309997559,0.77319587628866,beta,1.41960964618209e-26,8.42165696793768e-28,1.71462348819508e-27,3.94122660921826e-29,1.59802897281393e-26,1.19206453619228e-27,1.80537154901633e-27,4.00035761562189e-29,0.888350380583112,0.706476596882778,0.94973441291312,0.98521856991667
sub001,preGab1,b3,0.878517150878906,0.752577319587629,beta,1.55684865993287e-26,1.07576601077507e-27,1.67690074538049e-27,3.83665851708928e-29,1.59802897281393e-26,1.19206453619228e-27,1.80537154901633e-27,4.00035761562189e-29,0.974230559281694,0.902439405010156,0.928839687483807,0.959078883874446
sub001,preGab1,b4,0.99037504196167,0.77319587628866,beta,1.73353348340129e-26,1.40156853811427e-27,2.12120167838785e-27,3.9366589377911e-29,1.59802897281393e-26,1.19206453619228e-27,1.80537154901633e-27,4.00035761562189e-29,1.08479477712394,1.17574887563655,1.17493913069783,0.98407675414267
sub001,preGab1,b5,1.2111029624939,0.670103092783505,beta,2.14638566295355e-26,2.11646321229239e-27,2.18892422919718e-27,4.18456475965046e-29,1.59802897281393e-26,1.19206453619228e-27,1.80537154901633e-27,4.00035761562189e-29,1.34314564971499,1.7754602607782,1.21245082785858,1.04604766916568
sub001,preGab1,b1,0.956203937530518,0.742268041237113,theta,1.32035125762077e-26,9.53625221903237e-28,7.22969134672835e-28,3.8546970274932e-29,1.58883294781423e-26,1.19210995010768e-27,1.80608616161631e-27,4.0063041303189e-29,0.831019560261001,0.799947372150613,0.400296037939759,0.962157864731644
sub001,preGab1,b2,1.12191200256348,0.731958762886598,theta,1.45457070971175e-26,1.18472240283754e-27,1.13669513968642e-27,4.19974070439544e-29,1.58883294781423e-26,1.19210995010768e-27,1.80608616161631e-27,4.0063041303189e-29,0.915496315526946,0.993802964844417,0.629369275865091,1.04828304786266
sub001,preGab1,b3,0.956548929214478,0.711340206185567,theta,1.58079048600997e-26,1.17779722994751e-27,1.51504109128965e-27,3.98472272462179e-29,1.58883294781423e-26,1.19210995010768e-27,1.80608616161631e-27,4.0063041303189e-29,0.994938132536003,0.987993791882306,0.838853164089253,0.994613138445036
sub001,preGab1,b4,0.881271123886108,0.783505154639175,theta,1.77399774833267e-26,1.29130169004264e-27,2.048123982184e-27,3.95452097139322e-29,1.58883294781423e-26,1.19210995010768e-27,1.80608616161631e-27,4.0063041303189e-29,1.11654139019031,1.08320687192151,1.13401233324942,0.987074581149795
sub001,preGab1,b5,1.22125792503357,0.701030927835051,theta,1.81445453739601e-26,1.35310320580746e-27,3.60760146024864e-27,4.03783922369084e-29,1.58883294781423e-26,1.19210995010768e-27,1.80608616161631e-27,4.0063041303189e-29,1.14200460148574,1.13504899920116,1.99746918885648,1.00787136781087
sub001,preGab1,b1,0.897984027862549,0.752577319587629,gamma,1.64153164730482e-26,1.16715268652188e-27,1.82633643992965e-27,2.32289590209685e-29,1.59563916151714e-26,1.19258971055075e-27,1.81022148452923e-27,3.99931918687946e-29,1.02876119294042,0.978670766816254,1.00890220093958,0.580822833475648
sub001,preGab1,b2,1.2597770690918,0.793814432989691,gamma,1.60063824013119e-26,1.17089439364971e-27,1.76027617546474e-27,3.08326087695958e-29,1.59563916151714e-26,1.19258971055075e-27,1.81022148452923e-27,3.99931918687946e-29,1.00313296310006,0.981808230685622,0.972409282791444,0.770946436852256
sub001,preGab1,b3,1.2333619594574,0.721649484536082,gamma,1.62360659476357e-26,1.22751881110601e-27,1.82147191088288e-27,3.65908172140866e-29,1.59563916151714e-26,1.19258971055075e-27,1.81022148452923e-27,3.99931918687946e-29,1.0175274171761,1.029288447021,1.00621494466273,0.91492615378462
sub001,preGab1,b4,0.957267045974731,0.731958762886598,gamma,1.4774823927928e-26,1.1583211789207e-27,1.77770012273322e-27,4.41086682996443e-29,1.59563916151714e-26,1.19258971055075e-27,1.81022148452923e-27,3.99931918687946e-29,0.925950195022794,0.971265447515705,0.982034595173047,1.10290442544199
sub001,preGab1,b5,0.965574026107788,0.680412371134021,gamma,1.6349369325933e-26,1.23906148255546e-27,1.86532277363569e-27,6.52049060396778e-29,1.59563916151714e-26,1.19258971055075e-27,1.81022148452923e-27,3.99931918687946e-29,1.02462823176062,1.03896710796142,1.0304389764332,1.63040015044548
sub001,preCue2,b1,1.04393196105957,0.680412371134021,alpha,4.45621435895859e-27,8.36764689668929e-28,1.14068932936138e-27,4.09027658099113e-29,1.64601708504442e-26,1.09557593960385e-27,1.60611243049593e-27,4.04538669427638e-29,0.270727102376239,0.763766946152084,0.710217608495292,1.01109656260507
sub001,preCue2,b2,0.935983896255493,0.752577319587629,alpha,1.0209356810048e-26,1.08907492148402e-27,1.60683003363211e-27,3.95302660893357e-29,1.64601708504442e-26,1.09557593960385e-27,1.60611243049593e-27,4.04538669427638e-29,0.620246102109713,0.99406611820795,1.00044679508269,0.977169034180717
sub001,preCue2,b3,1.23776197433472,0.762886597938144,alpha,1.49028471268861e-26,1.11851261916717e-27,1.81505628537472e-27,3.92261342293321e-29,1.64601708504442e-26,1.09557593960385e-27,1.60611243049593e-27,4.04538669427638e-29,0.905388362143515,1.02093572771561,1.13009291934456,0.969651041885099
sub001,preCue2,b4,0.957267045974731,0.762886597938144,alpha,2.02904605074857e-26,1.18851909297238e-27,1.68478077768637e-27,4.12891330550382e-29,1.64601708504442e-26,1.09557593960385e-27,1.60611243049593e-27,4.04538669427638e-29,1.23270047995511,1.08483497127743,1.04898059793121,1.02064737379633
sub001,preCue2,b5,0.933657884597778,0.721649484536082,alpha,3.24419754488427e-26,1.24500837472672e-27,1.78320572642505e-27,4.13210355302017e-29,1.64601708504442e-26,1.09557593960385e-27,1.60611243049593e-27,4.04538669427638e-29,1.97093795341542,1.13639623664692,1.11026207914625,1.02143598753278
sub001,preCue2,b1,0.915482044219971,0.752577319587629,beta,1.33491839696655e-26,4.73468326998396e-28,1.36265078056953e-27,4.12788609113494e-29,1.64722200487359e-26,1.09190443915069e-27,1.60409225725933e-27,4.05153308259937e-29,0.8104058791207,0.43361699982342,0.849484045822702,1.01884546095982
sub001,preCue2,b2,0.91723895072937,0.742268041237113,beta,1.53421761911399e-26,7.58672929826826e-28,1.45511245434261e-27,3.93839667098212e-29,1.64722200487359e-26,1.09190443915069e-27,1.60409225725933e-27,4.05153308259937e-29,0.931396991161327,0.694816233567966,0.907125165499357,0.972075654002887
sub001,preCue2,b3,1.16316390037537,0.742268041237113,beta,1.60578540352586e-26,9.83594700938097e-28,1.44071792880834e-27,4.06358197348029e-29,1.64722200487359e-26,1.09190443915069e-27,1.60409225725933e-27,4.05153308259937e-29,0.974844555727679,0.900806577637106,0.898151538534245,1.00297390904511
sub001,preCue2,b4,1.0818338394165,0.742268041237113,beta,1.97295335121234e-26,1.26535415035916e-27,1.7923224249339e-27,3.94691024632637e-29,1.64722200487359e-26,1.09190443915069e-27,1.60409225725933e-27,4.05153308259937e-29,1.19774586872626,1.15885063288449,1.11734372934146,0.974176975939715
sub001,preCue2,b5,1.04393196105957,0.711340206185567,beta,1.78823525354923e-26,1.97843208763097e-27,1.96965769764228e-27,4.18089043107316e-29,1.64722200487359e-26,1.09190443915069e-27,1.60409225725933e-27,4.05153308259937e-29,1.08560670526403,1.81190955608702,1.22789552080224,1.03192800005246
sub001,preCue2,b1,0.953929901123047,0.731958762886598,theta,1.40260943299603e-26,9.23528026970645e-28,6.85315136613013e-28,3.91642685204226e-29,1.64824231240458e-26,1.09433624894747e-27,1.60756245506153e-27,4.04997114530006e-29,0.850972834782888,0.843916143560892,0.426307005650231,0.967025865502085
sub001,preCue2,b2,1.01979303359985,0.711340206185567,theta,1.45365558674156e-26,9.63894997798294e-28,1.06672170707505e-27,3.88628716116083e-29,1.64824231240458e-26,1.09433624894747e-27,1.60756245506153e-27,4.04997114530006e-29,0.881942888980238,0.880803316828226,0.663564705505783,0.959583913497957
sub001,preCue2,b3,0.958469867706299,0.804123711340206,theta,1.7193841006412e-26,1.02993828426047e-27,1.39724390942299e-27,4.22704423744806e-29,1.64824231240458e-26,1.09433624894747e-27,1.60756245506153e-27,4.04997114530006e-29,1.04316221450039,0.941153402577188,0.869169284853391,1.04372206265062
sub001,preCue2,b4,1.25027799606323,0.731958762886598,theta,1.82225566703013e-26,1.24273700896115e-27,1.86926433327755e-27,4.0601002808926e-29,1.64824231240458e-26,1.09433624894747e-27,1.60756245506153e-27,4.04997114530006e-29,1.10557510465296,1.13560800910726,1.16279422139528,1.00250103895291
sub001,preCue2,b5,0.993685007095337,0.701030927835051,theta,1.84330677461397e-26,1.31158292674681e-27,3.01926718891902e-27,4.15999719495654e-29,1.64824231240458e-26,1.09433624894747e-27,1.60756245506153e-27,4.04997114530006e-29,1.11834695708352,1.19851912792643,1.87816478259531,1.02716711939643
sub001,preCue2,b1,0.878298997879028,0.752577319587629,gamma,1.51397533571398e-26,1.1074439196793e-27,1.53342371256088e-27,2.37301726300732e-29,1.64459311619332e-26,1.09465165575143e-27,1.60245041107427e-27,4.03893118448931e-29,0.920577449100798,1.01168615043942,0.956924284186043,0.587535948153911
sub001,preCue2,b2,1.06925797462463,0.793814432989691,gamma,1.59053022943203e-26,1.02007850607879e-27,1.62732788077033e-27,3.12747257445744e-29,1.64459311619332e-26,1.09465165575143e-27,1.60245041107427e-27,4.03893118448931e-29,0.967126892220959,0.93187499486177,1.01552464246266,0.774331730747942
sub001,preCue2,b3,1.00005292892456,0.752577319587629,gamma,1.74243657705608e-26,1.07624138847711e-27,1.61144584465165e-27,3.75849937114411e-29,1.64459311619332e-26,1.09465165575143e-27,1.60245041107427e-27,4.03893118448931e-29,1.05949402311086,0.983181620219014,1.00561354879703,0.930567815955336
sub001,preCue2,b4,1.12240314483643,0.701030927835051,gamma,1.69124515241027e-26,1.09976501104162e-27,1.54447850274261e-27,4.60196041856343e-29,1.64459311619332e-26,1.09465165575143e-27,1.60245041107427e-27,4.03893118448931e-29,1.02836691687299,1.00467121687828,0.963822962675775,1.13940055137268
sub001,preCue2,b5,1.02857494354248,0.670103092783505,gamma,1.68477828635424e-26,1.16972945348032e-27,1.69557611464586e-27,6.33370629527422e-29,1.64459311619332e-26,1.09465165575143e-27,1.60245041107427e-27,4.03893118448931e-29,1.02443471869439,1.06858601760151,1.05811456187849,1.56816395377013
sub001,preGab2,b1,0.937905073165894,0.783505154639175,alpha,4.03184264334735e-27,7.06434470266646e-28,1.08706179081652e-27,4.13758415462737e-29,1.62340340200936e-26,1.05967092980942e-27,1.58248376863315e-27,4.03381787594458e-29,0.248357410016324,0.666654572088429,0.686933927768155,1.02572408618188
sub001,preGab2,b2,0.903582811355591,0.762886597938144,alpha,8.97931097827282e-27,9.43301657203223e-28,1.45320408465752e-27,3.95136574903892e-29,1.62340340200936e-26,1.05967092980942e-27,1.58248376863315e-27,4.03381787594458e-29,0.553116432253295,0.890183575549133,0.918305838872972,0.979559779484008
sub001,preGab2,b3,1.12298202514648,0.77319587628866,alpha,1.39795699206949e-26,1.05068113598574e-27,1.52494061710798e-27,4.02547176784914e-29,1.62340340200936e-26,1.05967092980942e-27,1.58248376863315e-27,4.03381787594458e-29,0.861127302270756,0.9915164287603,0.963637445978438,0.997930965563613
sub001,preGab2,b4,1.30016803741455,0.680412371134021,alpha,2.04955874072369e-26,1.22340227575224e-27,1.9183508297519e-27,3.92585931141879e-29,1.62340340200936e-26,1.05967092980942e-27,1.58248376863315e-27,4.03381787594458e-29,1.26250735842173,1.15451150101123,1.21224044617459,0.973236628958984
sub001,preGab2,b5,0.977231979370117,0.680412371134021,alpha,3.36838591509162e-26,1.37453510983925e-27,1.92886152083182e-27,4.12880839678868e-29,1.62340340200936e-26,1.05967092980942e-27,1.58248376863315e-27,4.03381787594458e-29,2.07489149703789,1.29713392259091,1.21888234120584,1.02354853981152
sub001,preGab2,b1,1.02914810180664,0.814432989690722,beta,1.04019602646262e-26,4.32124378348951e-28,1.06521576191045e-27,4.06309938626983e-29,1.61600073978325e-26,1.05922166942839e-27,1.58292918908297e-27,4.03719510239408e-29,0.643685365269164,0.407964065333131,0.672939616792051,1.0064164062471
sub001,preGab2,b2,0.942304849624634,0.721649484536082,beta,1.25139326475317e-26,6.90489013578704e-28,1.41283153544162e-27,3.94173807062786e-29,1.61600073978325e-26,1.05922166942839e-27,1.58292918908297e-27,4.03719510239408e-29,0.774376665768742,0.651883390897136,0.892542474537415,0.976355605972667
sub001,preGab2,b3,1.08402395248413,0.690721649484536,beta,1.68232569575161e-26,9.28433759984613e-28,1.67820779324176e-27,4.24185709340394e-29,1.61600073978325e-26,1.05922166942839e-27,1.58292918908297e-27,4.03719510239408e-29,1.04104265198372,0.876524514916357,1.06019132429669,1.05069410464916
sub001,preGab2,b4,1.05923390388489,0.742268041237113,beta,1.84757806636514e-26,1.23185746210812e-27,1.64933705121433e-27,3.90468239929973e-29,1.61600073978325e-26,1.05922166942839e-27,1.58292918908297e-27,4.03719510239408e-29,1.14330273550057,1.16298363002042,1.04195251599968,0.967177037588356
sub001,preGab2,b5,0.976793050765991,0.701030927835051,beta,2.2585106455837e-26,2.01320373312156e-27,2.1090538036067e-27,4.03459856236905e-29,1.61600073978325e-26,1.05922166942839e-27,1.58292918908297e-27,4.03719510239408e-29,1.3975925814778,1.90064439883295,1.33237406837417,0.999356845542717
sub001,preGab2,b1,0.934753179550171,0.855670103092783,theta,9.60003258095216e-27,7.70815107620206e-28,5.66756157698243e-28,4.28049699510881e-29,1.62413867225409e-26,1.05940547002447e-27,1.58534252406047e-27,4.03510856961599e-29,0.591084538836119,0.727592153741102,0.357497606414187,1.06081333903642
sub001,preGab2,b2,0.953929901123047,0.690721649484536,theta,1.56701926334779e-26,9.1424060217832e-28,9.52574840797792e-28,4.32019989471981e-29,1.62413867225409e-26,1.05940547002447e-27,1.58534252406047e-27,4.03510856961599e-29,0.964830953241805,0.862975157337262,0.600863741646193,1.07065270244537
sub001,preGab2,b3,0.879300117492676,0.731958762886598,theta,1.65314848664975e-26,1.07692918958756e-27,1.34467191458963e-27,3.57879958266994e-29,1.62413867225409e-26,1.05940547002447e-27,1.58534252406047e-27,4.03510856961599e-29,1.01786166100915,1.01654108843018,0.84819015082342,0.886915313659212
sub001,preGab2,b4,1.06925797462463,0.731958762886598,theta,1.88719291863752e-26,1.10572570902778e-27,1.88971417846549e-27,4.04917485597068e-29,1.62413867225409e-26,1.05940547002447e-27,1.58534252406047e-27,4.03510856961599e-29,1.16196538563936,1.04372286184462,1.19199109957982,1.00348597469238
sub001,preGab2,b5,1.43414402008057,0.670103092783505,theta,2.05332943454017e-26,1.42931674170846e-27,3.17299552875119e-27,3.94687151961069e-29,1.62413867225409e-26,1.05940547002447e-27,1.58534252406047e-27,4.03510856961599e-29,1.26425746127356,1.34916873864683,2.00145740153638,0.978132670166619
sub001,preGab2,b1,0.976793050765991,0.752577319587629,gamma,1.57936908720404e-26,1.11621314788987e-27,1.63626335415428e-27,2.41330731533108e-29,1.61796705368228e-26,1.05735540543098e-27,1.58375242086223e-27,4.03993969460529e-29,0.976144157947844,1.0556650508964,1.03315602401003,0.597362212746313
sub001,preGab2,b2,0.935983896255493,0.783505154639175,gamma,1.66615783065144e-26,1.03274675924923e-27,1.57720305637523e-27,3.16853685634053e-29,1.61796705368228e-26,1.05735540543098e-27,1.58375242086223e-27,4.03993969460529e-29,1.02978477025196,0.976726230314478,0.99586465384316,0.784303008426493
sub001,preGab2,b3,0.935767889022827,0.721649484536082,gamma,1.59838166369948e-26,1.0051405176239e-27,1.67675837924403e-27,3.75657240358845e-29,1.61796705368228e-26,1.05735540543098e-27,1.58375242086223e-27,4.03993969460529e-29,0.987895062548879,0.950617467372955,1.05872506154161,0.929858534424356
sub001,preGab2,b4,1.25027799606323,0.690721649484536,gamma,1.67011038313217e-26,9.8885754312329e-28,1.51806367299815e-27,4.55865070454581e-29,1.61796705368228e-26,1.05735540543098e-27,1.58375242086223e-27,4.03993969460529e-29,1.03222768308615,0.935217749910904,0.958523348094829,1.12839573091479
sub001,preGab2,b5,1.0351619720459,0.731958762886598,gamma,1.57581630372425e-26,1.14381905926859e-27,1.51047364153944e-27,6.30263119322056e-29,1.61796705368228e-26,1.05735540543098e-27,1.58375242086223e-27,4.03993969460529e-29,0.973948326165172,1.08177350150527,0.953730912510371,1.56008051348805
sub003,preCue1,b1,1.24347853660583,0.816666666666667,alpha,3.83117634514514e-28,1.81081987182418e-28,5.90411725275612e-28,4.49902377785364e-29,1.98289169333735e-27,2.61583213202333e-28,7.18803629901232e-28,4.41319812377093e-29,0.193211578727076,0.692253852858486,0.821381112608932,1.01944749627723
sub003,preCue1,b2,1.27108097076416,0.783333333333333,alpha,6.36964616576349e-28,2.02641613723479e-28,5.52641333356328e-28,4.18053796975892e-29,1.98289169333735e-27,2.61583213202333e-28,7.18803629901232e-28,4.41319812377093e-29,0.321230160334321,0.774673616256625,0.768834922873532,0.947280827307791
sub003,preCue1,b3,1.84836745262146,0.833333333333333,alpha,1.02244290743194e-27,2.22677241969585e-28,7.47137093253669e-28,4.35513058443371e-29,1.98289169333735e-27,2.61583213202333e-28,7.18803629901232e-28,4.41319812377093e-29,0.515632251054063,0.851267324242804,1.03941752959196,0.986842299459783
sub003,preCue1,b4,1.43152463436127,0.783333333333333,alpha,1.962529896377e-27,2.72690289604068e-28,8.02442781068412e-28,4.73119702914266e-29,1.98289169333735e-27,2.61583213202333e-28,7.18803629901232e-28,4.41319812377093e-29,0.989731261153212,1.04246096783414,1.1163588324932,1.07205634019893
sub003,preCue1,b5,1.47491896152496,0.733333333333333,alpha,5.90940341178693e-27,4.28824933532116e-28,9.01385216552138e-28,4.30010125766574e-29,1.98289169333735e-27,2.61583213202333e-28,7.18803629901232e-28,4.41319812377093e-29,2.98019474873133,1.63934423880795,1.25400760243238,0.974373036756265
sub003,preCue1,b1,1.28511345386505,0.816666666666667,beta,1.08636092698095e-27,1.11340412192199e-28,6.43813446177009e-28,4.09479585604967e-29,1.97378509044795e-27,2.6190346357548e-28,7.15793481770287e-28,4.42778151333187e-29,0.550394737622827,0.425120044890554,0.899440219244163,0.924796276356546
sub003,preCue1,b2,1.39443147182465,0.8,beta,1.20138850161848e-27,1.60236304673374e-28,5.87396373796403e-28,5.02596573758371e-29,1.97378509044795e-27,2.6190346357548e-28,7.15793481770287e-28,4.42778151333187e-29,0.608672396722698,0.611814378037787,0.820622691818407,1.13509795423526
sub003,preCue1,b3,1.18089401721954,0.783333333333333,beta,1.30359631012675e-27,2.13829333145789e-28,7.37080556292874e-28,4.68343086244686e-29,1.97378509044795e-27,2.6190346357548e-28,7.15793481770287e-28,4.42778151333187e-29,0.660455039626883,0.816443319330765,1.02973912876371,1.05773757091339
sub003,preCue1,b4,1.92813849449158,0.75,beta,2.27481657773956e-27,2.84056685693212e-28,7.51387555737301e-28,4.34363552875022e-29,1.97378509044795e-27,2.6190346357548e-28,7.15793481770287e-28,4.42778151333187e-29,1.15251482481474,1.0845854492159,1.04972673665452,0.980995904082373
sub003,preCue1,b5,1.28911101818085,0.8,beta,4.00276313577402e-27,5.40054582172824e-28,8.59289476847847e-28,3.99107958182892e-29,1.97378509044795e-27,2.6190346357548e-28,7.15793481770287e-28,4.42778151333187e-29,2.02796300121286,2.06203680852499,1.2004712235192,0.901372294412435
sub003,preCue1,b1,1.47065997123718,0.733333333333333,theta,1.5449674708189e-27,2.37624841025639e-28,2.93411616253682e-28,4.01563036597171e-29,1.98032304357945e-27,2.62448579413904e-28,7.17503767590403e-28,4.43445914998156e-29,0.780159315838877,0.905414849477557,0.408933903217049,0.905551326589266
sub003,preCue1,b2,1.17944300174713,0.8,theta,1.93381487432705e-27,2.60850970334578e-28,4.37325228133702e-28,4.96177078735824e-29,1.98032304357945e-27,2.62448579413904e-28,7.17503767590403e-28,4.43445914998156e-29,0.976514857309175,0.993912677740934,0.609509312546711,1.11891227758381
sub003,preCue1,b3,1.42957758903503,0.866666666666667,theta,2.0127532759638e-27,2.71607218838307e-28,5.88484915946785e-28,4.12930685529924e-29,1.98032304357945e-27,2.62448579413904e-28,7.17503767590403e-28,4.43445914998156e-29,1.01637623340772,1.03489689083041,0.820183729380401,0.931186130176984
sub003,preCue1,b4,1.26510953903198,0.8,theta,2.14971569309692e-27,2.72135976383023e-28,8.06196817695678e-28,4.50693442211538e-29,1.98032304357945e-27,2.62448579413904e-28,7.17503767590403e-28,4.43445914998156e-29,1.08553788740007,1.0369115999437,1.12361335802198,1.01634365537771
sub003,preCue1,b5,1.65276098251343,0.75,theta,2.26036390369056e-27,2.70023890487974e-28,1.46210025992217e-27,4.55865331916321e-29,1.98032304357945e-27,2.62448579413904e-28,7.17503767590403e-28,4.43445914998156e-29,1.14141170604415,1.0288639820074,2.03775969683386,1.02800661027223
sub003,preCue1,b1,1.18998754024506,0.916666666666667,gamma,1.98803227722862e-27,3.44158609700723e-28,5.55737693514882e-28,2.38673527560758e-29,1.96916496328221e-27,2.61787200589691e-28,7.15163398266422e-28,4.43254423056472e-29,1.00958137804512,1.31465025381488,0.777077930528893,0.538457182028729
sub003,preCue1,b2,1.66664254665375,0.75,gamma,1.81052615451083e-27,2.40396252018338e-28,8.65742039193526e-28,3.26496045291096e-29,1.96916496328221e-27,2.61787200589691e-28,7.15163398266422e-28,4.43254423056472e-29,0.919438537791691,0.918288791342098,1.21055138069441,0.736588352666024
sub003,preCue1,b3,1.37056195735931,0.783333333333333,gamma,2.33070621771912e-27,2.35403037355774e-28,7.76451873429799e-28,4.04316376998438e-29,1.96916496328221e-27,2.61787200589691e-28,7.15163398266422e-28,4.43254423056472e-29,1.18360130368879,0.899215228343918,1.0856985624711,0.912154184972289
sub003,preCue1,b4,1.2198269367218,0.75,gamma,1.84827861751053e-27,2.33202631411298e-28,6.2947803001164e-28,4.78563600976444e-29,1.96916496328221e-27,2.61787200589691e-28,7.15163398266422e-28,4.43254423056472e-29,0.938610351074809,0.890809905472826,0.880187704708482,1.0796589409678
sub003,preCue1,b5,1.44575142860413,0.75,gamma,1.86828154944197e-27,2.5577547246232e-28,7.48407355182264e-28,7.68222564455624e-29,1.96916496328221e-27,2.61787200589691e-28,7.15163398266422e-28,4.43254423056472e-29,0.948768429399591,0.977035821026281,1.04648442159711,1.73314133936516
sub003,preGab1,b1,1.19820547103882,0.816666666666667,alpha,3.62156475340965e-28,1.97125238032225e-28,6.36740053087954e-28,3.72609784476645e-29,1.3050669512858e-27,2.35389431245335e-28,7.16509324802226e-28,4.06953307158157e-29,0.27750030370791,0.837443027876518,0.88866959723617,0.915608198588334
sub003,preGab1,b2,1.26796555519104,0.833333333333333,alpha,5.90241383812351e-28,1.87363721408297e-28,6.21945152187356e-28,4.28702693389853e-29,1.3050669512858e-27,2.35389431245335e-28,7.16509324802226e-28,4.06953307158157e-29,0.452269045071462,0.795973380865249,0.868021016138246,1.05344442679082
sub003,preGab1,b3,1.44637250900269,0.783333333333333,alpha,8.40810729928891e-28,2.0822887575689e-28,6.80157869615774e-28,4.15101118101245e-29,1.3050669512858e-27,2.35389431245335e-28,7.16509324802226e-28,4.06953307158157e-29,0.644266356680395,0.884614379903332,0.94926590076621,1.02002148846015
sub003,preGab1,b4,1.33575987815857,0.75,alpha,1.27708633950516e-27,2.43209587311696e-28,8.49937304971521e-28,3.8570049374099e-29,1.3050669512858e-27,2.35389431245335e-28,7.16509324802226e-28,4.06953307158157e-29,0.978560018125452,1.03322220553823,1.18621946086483,0.947775793823671
sub003,preGab1,b5,1.94415187835693,0.766666666666667,alpha,3.45503982784161e-27,3.41019733717567e-28,7.93766244148524e-28,4.32652446082051e-29,1.3050669512858e-27,2.35389431245335e-28,7.16509324802226e-28,4.06953307158157e-29,2.64740427641478,1.44874700581667,1.10782402499454,1.06315009233702
sub003,preGab1,b1,1.395063996315,0.733333333333333,beta,7.56469684387564e-28,1.05573980146521e-28,5.81302106412561e-28,4.01500612176075e-29,1.30281465401192e-27,2.34818745703844e-28,7.17022668856849e-28,4.06481307317388e-29,0.580642597209105,0.449597751789679,0.810716497066031,0.987746803969451
sub003,preGab1,b2,1.35545706748962,0.766666666666667,beta,9.42125615704885e-28,1.60005983016958e-28,6.40636598127074e-28,3.85102224491225e-29,1.30281465401192e-27,2.34818745703844e-28,7.17022668856849e-28,4.06481307317388e-29,0.723146314637833,0.68140208541425,0.893467704652131,0.947404511741865
sub003,preGab1,b3,1.27470397949219,0.816666666666667,beta,1.0702363427363e-27,2.05155516637036e-28,6.54170441298088e-28,4.05618221767927e-29,1.30281465401192e-27,2.34818745703844e-28,7.17022668856849e-28,4.06481307317388e-29,0.821480123393289,0.873676060325185,0.912342760851666,0.997876690676977
sub003,preGab1,b4,1.5593888759613,0.866666666666667,beta,1.59807998115248e-27,2.71124928729231e-28,6.83959664454402e-28,4.28078208963572e-29,1.30281465401192e-27,2.34818745703844e-28,7.17022668856849e-28,4.06481307317388e-29,1.22663647989475,1.1546136485678,0.953888481022281,1.05313135255521
sub003,preGab1,b5,1.4164229631424,0.783333333333333,beta,2.14716164607839e-27,4.32233319989476e-28,1.02504453399212e-27,4.12107269188143e-29,1.30281465401192e-27,2.34818745703844e-28,7.17022668856849e-28,4.06481307317388e-29,1.64809448486503,1.84071045390308,1.42958455640789,1.01384064105649
sub003,preGab1,b1,1.88337659835815,0.816666666666667,theta,1.35468736793587e-27,1.95215727360438e-28,2.96891086654593e-28,4.02539450190836e-29,1.29956468953752e-27,2.35109610184172e-28,7.21388365493283e-28,4.07865968681904e-29,1.04241626357051,0.83031794067251,0.411555135702222,0.986940517473713
sub003,preGab1,b2,1.49212098121643,0.766666666666667,theta,1.27457720030769e-27,2.14597150445376e-28,4.77096919870929e-28,4.04332875757675e-29,1.29956468953752e-27,2.35109610184172e-28,7.21388365493283e-28,4.07865968681904e-29,0.980772416001295,0.91275363128403,0.661359321403377,0.991337612854422
sub003,preGab1,b3,1.31494557857513,0.75,theta,1.25890006578473e-27,2.2517173558542e-28,6.23767602634461e-28,4.05875870198838e-29,1.29956468953752e-27,2.35109610184172e-28,7.21388365493283e-28,4.07865968681904e-29,0.968709042281489,0.957730887346682,0.864676549375635,0.995120704751374
sub003,preGab1,b4,1.23733103275299,0.75,theta,1.25375999610346e-27,2.58801661570007e-28,8.32473432168319e-28,4.22531259170922e-29,1.29956468953752e-27,2.35109610184172e-28,7.21388365493283e-28,4.07865968681904e-29,0.96475381810323,1.10077023804887,1.15398788224021,1.03595615132199
