sub,eyes,compare,behavior,abs_vis,rel_vis,lat_som
sub031,open,accuracy_e,correct_e,5.79699118515444,0.654309115595468,-0.0686948269363667
sub031,open,accuracy_e,incorrect_e,5.724659071022,0.0768132261265114,0.0804024448822928
sub031,open,rt,fast,5.83476359968208,0.686314748831506,0.08682943450878
sub031,open,rt,slow,6.19494717410681,0.44639785931427,0.112312620043727
sub031,closed,accuracy,correct,6.44743610689864,-0.0818761588546805,0.061904884813295
sub031,closed,accuracy,incorrect,6.74689505126354,-0.000297438588795625,0.119703267678124
sub031,closed,accuracy_e,correct_e,6.03030734825349,-0.244852744695593,0.0887909724599214
sub031,closed,accuracy_e,incorrect_e,6.74689505126354,-0.000297438588795625,0.119703267678124
sub031,closed,rt,fast,6.77377934616849,-0.095458225089491,0.00830609732948293
sub031,closed,rt,slow,6.06662420730108,-0.0590243195225982,0.131878582301262
sub032,open,accuracy,correct,4.13261718067811,0.312947945479496,-0.022189367053405
sub032,open,accuracy,incorrect,4.22886713630514,0.235092303120763,0.00833813328554459
sub032,open,accuracy_e,correct_e,4.31720865705667,0.417634013785642,-0.0601106551577414
sub032,open,accuracy_e,incorrect_e,4.22886713630514,0.235092303120763,0.00833813328554459
sub032,open,rt,fast,4.27394763583232,0.383871794663303,-0.0438986721230782
sub032,open,rt,slow,3.99881834370522,0.290789822384078,-0.010116634061607
sub032,closed,accuracy,correct,5.2102313421056,-0.113848749912408,0.0117707528886814
sub032,closed,accuracy,incorrect,5.57587402539739,-0.152377773407985,-0.02518533930084
sub032,closed,accuracy_e,correct_e,5.31357363474474,-0.0168632649248484,-0.07290131742608
sub032,closed,accuracy_e,incorrect_e,5.57587402539739,-0.152377773407985,-0.02518533930084
sub032,closed,rt,fast,5.20216840138346,-0.107120551732177,0.00379648341846646
sub032,closed,rt,slow,5.2189352432304,-0.116413465377458,0.0203969184804202
sub033,open,accuracy,correct,3.66198838113824,0.405747455799993,0.0158407194190891
sub033,open,accuracy,incorrect,4.45618800729312,0.299067651048858,0.0971067123279256
sub033,open,accuracy_e,correct_e,3.11540102520654,-0.00427188860364169,0.24521399818087
sub033,open,accuracy_e,incorrect_e,4.45618800729312,0.299067651048858,0.0971067123279256
sub033,open,rt,fast,3.3606179244317,0.337027420057615,-0.0355885559024167
sub033,open,rt,slow,3.94991728220399,0.511618671769775,0.0818300788774017
sub033,closed,accuracy,correct,6.1496672235506,0.0144572304199386,0.025627626849917
sub033,closed,accuracy,incorrect,6.46908568437153,-0.141889563463538,0.139772473600955
sub033,closed,accuracy_e,correct_e,6.11979438668333,0.0350650044711608,0.156942452227123
sub033,closed,accuracy_e,incorrect_e,6.46908568437153,-0.141889563463538,0.139772473600955
