suj,win,cue,bin,rt,corr
sub012,preCue1,retro,b7,0.845212578773499,0.785714285714286
sub012,preTarget,pre,b1,0.700851917266846,0.896551724137931
sub012,preTarget,pre,b2,0.839706897735596,0.931034482758621
sub012,preTarget,pre,b3,0.80308198928833,0.862068965517241
sub012,preTarget,pre,b4,0.762556076049805,0.827586206896552
sub012,preTarget,pre,b5,1.11174702644348,0.827586206896552
sub012,preTarget,pre,b6,0.828747034072876,0.896551724137931
sub012,preTarget,pre,b7,0.708955049514771,0.931034482758621
sub012,preTarget,retro,b1,0.741020441055298,0.964285714285714
sub012,preTarget,retro,b2,0.836504578590393,0.892857142857143
sub012,preTarget,retro,b3,0.617370963096619,0.928571428571429
sub012,preTarget,retro,b4,0.925712943077087,0.857142857142857
sub012,preTarget,retro,b5,0.847979426383972,0.821428571428571
sub012,preTarget,retro,b6,0.854985594749451,0.964285714285714
sub012,preTarget,retro,b7,0.730310440063477,0.857142857142857
sub012,preCue2,pre,b1,0.700851917266846,0.896551724137931
sub012,preCue2,pre,b2,0.870573043823242,0.896551724137931
sub012,preCue2,pre,b3,0.978631973266602,0.793103448275862
sub012,preCue2,pre,b4,0.697510004043579,1
sub012,preCue2,pre,b5,0.647397994995117,0.896551724137931
sub012,preCue2,pre,b6,0.841540098190308,0.862068965517241
sub012,preCue2,pre,b7,0.768318176269531,0.827586206896552
sub012,preCue2,retro,b1,0.745644450187683,0.892857142857143
sub012,preCue2,retro,b2,0.783959984779358,0.928571428571429
sub012,preCue2,retro,b3,0.865357398986816,0.928571428571429
sub012,preCue2,retro,b4,0.778033494949341,1
sub012,preCue2,retro,b5,0.762900471687317,0.857142857142857
sub012,preCue2,retro,b6,0.952646493911743,0.892857142857143
sub012,preCue2,retro,b7,0.714627861976624,0.785714285714286
sub012,preProbe,pre,b1,0.828747034072876,0.827586206896552
sub012,preProbe,pre,b2,0.887039184570313,0.931034482758621
sub012,preProbe,pre,b3,0.841540098190308,0.96551724137931
sub012,preProbe,pre,b4,0.738006114959717,0.862068965517241
sub012,preProbe,pre,b5,0.908780813217163,0.827586206896552
sub012,preProbe,pre,b6,0.80308198928833,0.96551724137931
sub012,preProbe,pre,b7,0.677397012710571,0.793103448275862
sub012,preProbe,retro,b1,0.553073406219482,0.928571428571429
sub012,preProbe,retro,b2,0.712494969367981,0.964285714285714
sub012,preProbe,retro,b3,0.85455846786499,0.75
sub012,preProbe,retro,b4,0.841553092002869,0.928571428571429
sub012,preProbe,retro,b5,0.846486926078796,0.821428571428571
sub012,preProbe,retro,b6,0.84555447101593,0.964285714285714
sub012,preProbe,retro,b7,0.818495512008667,0.892857142857143
sub013,preCue1,pre,b1,0.757774114608765,1
sub013,preCue1,pre,b2,0.609081029891968,0.962962962962963
sub013,preCue1,pre,b3,0.617990016937256,0.888888888888889
sub013,preCue1,pre,b4,0.619850873947144,0.925925925925926
sub013,preCue1,pre,b5,0.619601964950562,0.925925925925926
sub013,preCue1,pre,b6,0.568931102752686,0.888888888888889
sub013,preCue1,pre,b7,0.683174848556519,0.888888888888889
sub013,preCue1,retro,b1,0.650330543518066,0.964285714285714
sub013,preCue1,retro,b2,0.637434363365173,1
sub013,preCue1,retro,b3,0.80160653591156,0.964285714285714
sub013,preCue1,retro,b4,0.683987498283386,0.964285714285714
sub013,preCue1,retro,b5,0.588573575019836,1
sub013,preCue1,retro,b6,0.701642990112305,1
sub013,preCue1,retro,b7,0.59611451625824,1
sub013,preTarget,pre,b1,0.69825291633606,0.888888888888889
sub013,preTarget,pre,b2,0.61664891242981,0.962962962962963
sub013,preTarget,pre,b3,0.64220404624939,0.962962962962963
sub013,preTarget,pre,b4,0.709891080856323,0.851851851851852
sub013,preTarget,pre,b5,0.591104984283447,0.888888888888889
sub013,preTarget,pre,b6,0.638066053390503,1
sub013,preTarget,pre,b7,0.596020936965942,0.925925925925926
sub013,preTarget,retro,b1,0.650212049484253,1
sub013,preTarget,retro,b2,0.744974374771118,1
sub013,preTarget,retro,b3,0.629550099372864,0.964285714285714
sub013,preTarget,retro,b4,0.65342903137207,0.964285714285714
sub013,preTarget,retro,b5,0.634955644607544,0.964285714285714
sub013,preTarget,retro,b6,0.608245015144348,1
sub013,preTarget,retro,b7,0.623921990394592,1
sub013,preCue2,pre,b1,0.64220404624939,0.888888888888889
sub013,preCue2,pre,b2,0.638066053390503,0.962962962962963
sub013,preCue2,pre,b3,0.627561807632446,0.925925925925926
sub013,preCue2,pre,b4,0.588694095611572,0.925925925925926
sub013,preCue2,pre,b5,0.709891080856323,0.925925925925926
sub013,preCue2,pre,b6,0.609501838684082,0.962962962962963
sub013,preCue2,pre,b7,0.630401134490967,0.925925925925926
sub013,preCue2,retro,b1,0.661278009414673,0.964285714285714
sub013,preCue2,retro,b2,0.662726879119873,1
sub013,preCue2,retro,b3,0.686542510986328,1
sub013,preCue2,retro,b4,0.638595581054688,0.964285714285714
sub013,preCue2,retro,b5,0.673732042312622,1
sub013,preCue2,retro,b6,0.588759541511536,1
sub013,preCue2,retro,b7,0.641102910041809,1
sub013,preProbe,pre,b1,0.619323015213013,0.962962962962963
sub013,preProbe,pre,b2,0.591104984283447,0.925925925925926
sub013,preProbe,pre,b3,0.672465801239014,0.925925925925926
sub013,preProbe,pre,b4,0.617990016937256,0.962962962962963
sub013,preProbe,pre,b5,0.630401134490967,0.962962962962963
sub013,preProbe,pre,b6,0.619601964950562,0.888888888888889
sub013,preProbe,pre,b7,0.64220404624939,0.888888888888889
sub013,preProbe,retro,b1,0.765218496322632,0.928571428571429
sub013,preProbe,retro,b2,0.631036996841431,1
sub013,preProbe,retro,b3,0.775996446609497,1
sub013,preProbe,retro,b4,0.604021549224854,1
sub013,preProbe,retro,b5,0.591010570526123,1
sub013,preProbe,retro,b6,0.620798945426941,1
sub013,preProbe,retro,b7,0.63421905040741,0.964285714285714
sub014,preCue1,pre,b1,0.781237363815308,0.583333333333333
sub014,preCue1,pre,b2,1.03130507469177,0.666666666666667
sub014,preCue1,pre,b3,1.14672493934631,0.833333333333333
sub014,preCue1,pre,b4,0.919497966766357,0.75
sub014,preCue1,pre,b5,0.961871385574341,0.791666666666667
sub014,preCue1,pre,b6,1.06188297271729,0.708333333333333
sub014,preCue1,pre,b7,0.887697577476501,0.708333333333333
sub014,preCue1,retro,b1,0.905415534973145,0.708333333333333
sub014,preCue1,retro,b2,1.01728200912476,0.708333333333333
sub014,preCue1,retro,b3,0.856486082077026,0.791666666666667
sub014,preCue1,retro,b4,0.916887402534485,0.916666666666667
sub014,preCue1,retro,b5,0.687572956085205,0.833333333333333
sub014,preCue1,retro,b6,0.960482001304626,0.833333333333333
sub014,preCue1,retro,b7,0.954892635345459,0.75
sub014,preTarget,pre,b1,0.75459897518158,0.75
sub014,preTarget,pre,b2,1.03130507469177,0.708333333333333
sub014,preTarget,pre,b3,0.938401937484741,0.875
sub014,preTarget,pre,b4,1.03492152690887,0.75
sub014,preTarget,pre,b5,1.15669405460358,0.708333333333333
sub014,preTarget,pre,b6,0.821637034416199,0.583333333333333
sub014,preTarget,pre,b7,0.960740566253662,0.75
sub014,preTarget,retro,b1,0.730369925498962,0.875
sub014,preTarget,retro,b2,0.941198945045471,0.958333333333333
sub014,preTarget,retro,b3,1.09785997867584,0.791666666666667
sub014,preTarget,retro,b4,0.956089973449707,0.666666666666667
sub014,preTarget,retro,b5,0.785854578018188,0.666666666666667
sub014,preTarget,retro,b6,0.945878028869629,0.708333333333333
sub014,preTarget,retro,b7,0.932320594787598,0.875
sub014,preCue2,pre,b1,0.926207900047302,0.75
sub014,preCue2,pre,b2,0.881657600402832,0.666666666666667
sub014,preCue2,pre,b3,0.925845384597778,0.791666666666667
sub014,preCue2,pre,b4,0.93520200252533,0.5
sub014,preCue2,pre,b5,0.842844486236572,0.875
sub014,preCue2,pre,b6,1.06641948223114,0.625
sub014,preCue2,pre,b7,1.18230056762695,0.833333333333333
sub014,preCue2,retro,b1,0.854297995567322,0.791666666666667
sub014,preCue2,retro,b2,0.743712067604065,0.791666666666667
sub014,preCue2,retro,b3,1.09917986392975,0.833333333333333
sub014,preCue2,retro,b4,0.895045518875122,0.791666666666667
sub014,preCue2,retro,b5,0.94179904460907,0.75
sub014,preCue2,retro,b6,1.01109147071838,0.666666666666667
sub014,preCue2,retro,b7,0.841154456138611,0.916666666666667
sub014,preProbe,pre,b1,0.853722929954529,0.625
sub014,preProbe,pre,b2,0.715583086013794,0.708333333333333
sub014,preProbe,pre,b3,1.04629504680634,0.833333333333333
sub014,preProbe,pre,b4,0.925393462181091,0.666666666666667
sub014,preProbe,pre,b5,0.924981594085693,0.875
sub014,preProbe,pre,b6,1.07154154777527,0.708333333333333
sub014,preProbe,pre,b7,1.27244102954865,0.708333333333333
sub014,preProbe,retro,b1,0.765580534934998,0.666666666666667
sub014,preProbe,retro,b2,0.779519200325012,0.833333333333333
sub014,preProbe,retro,b3,0.954485058784485,0.583333333333333
sub014,preProbe,retro,b4,1.02166891098022,0.875
sub014,preProbe,retro,b5,0.851422548294067,0.791666666666667
sub014,preProbe,retro,b6,0.856919646263123,0.916666666666667
sub014,preProbe,retro,b7,1.14674854278564,0.833333333333333
sub015,preCue1,pre,b1,0.699308395385742,0.875
sub015,preCue1,pre,b2,0.645767450332642,0.84375
sub015,preCue1,pre,b3,0.619123458862305,0.875
sub015,preCue1,pre,b4,0.709172010421753,0.84375
sub015,preCue1,pre,b5,0.640035033226013,0.875
sub015,preCue1,pre,b6,0.669041991233826,0.84375
sub015,preCue1,pre,b7,0.594892501831055,0.84375
sub015,preCue1,retro,b1,0.680316925048828,0.878787878787879
sub015,preCue1,retro,b2,0.639890193939209,0.909090909090909
sub015,preCue1,retro,b3,0.658883810043335,0.96969696969697
sub015,preCue1,retro,b4,0.603026866912842,0.939393939393939
sub015,preCue1,retro,b5,0.588678121566772,0.939393939393939
sub015,preCue1,retro,b6,0.649771928787231,0.878787878787879
sub015,preCue1,retro,b7,0.730215072631836,0.939393939393939
sub015,preTarget,pre,b1,0.685553908348083,0.875
sub015,preTarget,pre,b2,0.635061502456665,0.78125
sub015,preTarget,pre,b3,0.685395956039429,0.78125
sub015,preTarget,pre,b4,0.575210452079773,0.9375
sub015,preTarget,pre,b5,0.7237149477005,0.96875
sub015,preTarget,pre,b6,0.654286026954651,0.8125
sub015,preTarget,pre,b7,0.591839551925659,0.84375
sub015,preTarget,retro,b1,0.691025972366333,0.939393939393939
sub015,preTarget,retro,b2,0.681598901748657,0.909090909090909
sub015,preTarget,retro,b3,0.600754976272583,0.878787878787879
sub015,preTarget,retro,b4,0.653800964355469,0.909090909090909
sub015,preTarget,retro,b5,0.651031970977783,0.96969696969697
sub015,preTarget,retro,b6,0.596517086029053,0.939393939393939
sub015,preTarget,retro,b7,0.58237099647522,0.909090909090909
sub015,preCue2,pre,b1,0.695057034492493,0.90625
sub015,preCue2,pre,b2,0.609801530838013,0.8125
sub015,preCue2,pre,b3,0.713627457618713,0.75
sub015,preCue2,pre,b4,0.659481525421143,0.875
sub015,preCue2,pre,b5,0.556442975997925,0.90625
sub015,preCue2,pre,b6,0.653856039047241,0.875
sub015,preCue2,pre,b7,0.619860053062439,0.90625
sub015,preCue2,retro,b1,0.680316925048828,0.909090909090909
sub015,preCue2,retro,b2,0.661354064941406,0.878787878787879
sub015,preCue2,retro,b3,0.669079065322876,0.939393939393939
sub015,preCue2,retro,b4,0.658679008483887,0.96969696969697
sub015,preCue2,retro,b5,0.643347978591919,0.939393939393939
sub015,preCue2,retro,b6,0.58929705619812,0.96969696969697
sub015,preCue2,retro,b7,0.589856863021851,0.848484848484849
sub015,preProbe,pre,b1,0.684612989425659,0.875
sub015,preProbe,pre,b2,0.634379029273987,0.875
sub015,preProbe,pre,b3,0.669822454452515,0.96875
sub015,preProbe,pre,b4,0.675606966018677,0.8125
sub015,preProbe,pre,b5,0.619447588920593,0.90625
sub015,preProbe,pre,b6,0.684512972831726,0.75
sub015,preProbe,pre,b7,0.56909704208374,0.8125
sub015,preProbe,retro,b1,0.718808174133301,0.909090909090909
sub015,preProbe,retro,b2,0.658883810043335,0.909090909090909
sub015,preProbe,retro,b3,0.639096975326538,0.878787878787879
sub015,preProbe,retro,b4,0.596866846084595,0.96969696969697
sub015,preProbe,retro,b5,0.649405002593994,1
sub015,preProbe,retro,b6,0.59970498085022,0.909090909090909
sub015,preProbe,retro,b7,0.569406986236572,0.878787878787879
sub016,preCue1,pre,b1,0.961033463478088,0.8125
sub016,preCue1,pre,b2,0.994665145874023,0.8125
sub016,preCue1,pre,b3,0.950985074043274,0.90625
sub016,preCue1,pre,b4,1.01501393318176,0.78125
sub016,preCue1,pre,b5,0.946101546287537,0.96875
sub016,preCue1,pre,b6,0.780837535858154,0.875
sub016,preCue1,pre,b7,0.771764993667603,0.9375
sub016,preCue1,retro,b1,0.959007501602173,0.9375
sub016,preCue1,retro,b2,0.853845477104187,0.84375
sub016,preCue1,retro,b3,0.825297474861145,0.90625
sub016,preCue1,retro,b4,0.875500559806824,0.875
sub016,preCue1,retro,b5,0.785077929496765,0.96875
sub016,preCue1,retro,b6,0.819947600364685,0.96875
sub016,preCue1,retro,b7,0.733270049095154,0.875
sub016,preTarget,pre,b1,0.915788412094116,0.9375
sub016,preTarget,pre,b2,0.89979100227356,0.84375
sub016,preTarget,pre,b3,0.909902095794678,0.875
sub016,preTarget,pre,b4,0.970449566841125,0.875
sub016,preTarget,pre,b5,0.969355583190918,0.875
sub016,preTarget,pre,b6,0.879649996757507,0.9375
sub016,preTarget,pre,b7,0.91377854347229,0.75
sub016,preTarget,retro,b1,0.914363026618958,0.84375
sub016,preTarget,retro,b2,0.897661447525024,0.90625
sub016,preTarget,retro,b3,0.86432147026062,0.9375
sub016,preTarget,retro,b4,0.864256381988525,0.96875
sub016,preTarget,retro,b5,0.790162444114685,0.84375
sub016,preTarget,retro,b6,0.779483079910278,0.875
sub016,preTarget,retro,b7,0.719039916992188,1
sub016,preCue2,pre,b1,1.06536948680878,0.875
sub016,preCue2,pre,b2,0.882564902305603,0.84375
sub016,preCue2,pre,b3,0.990570902824402,0.90625
sub016,preCue2,pre,b4,1.02514255046844,0.875
sub016,preCue2,pre,b5,0.940424084663391,0.96875
sub016,preCue2,pre,b6,0.961025595664978,0.8125
sub016,preCue2,pre,b7,0.809709072113037,0.8125
sub016,preCue2,retro,b1,0.869353890419006,0.9375
sub016,preCue2,retro,b2,0.838737964630127,0.9375
sub016,preCue2,retro,b3,0.83009147644043,0.96875
sub016,preCue2,retro,b4,0.803749442100525,0.90625
sub016,preCue2,retro,b5,0.82534396648407,0.90625
sub016,preCue2,retro,b6,0.664444088935852,0.90625
sub016,preCue2,retro,b7,0.861424565315247,0.84375
sub016,preProbe,pre,b1,0.988246560096741,0.84375
sub016,preProbe,pre,b2,0.850944995880127,0.875
sub016,preProbe,pre,b3,0.888089060783386,0.875
sub016,preProbe,pre,b4,1.05700063705444,0.84375
sub016,preProbe,pre,b5,1.01935195922852,0.9375
sub016,preProbe,pre,b6,0.796179056167603,0.90625
sub016,preProbe,pre,b7,0.774941563606262,0.8125
sub016,preProbe,retro,b1,0.913912057876587,0.84375
sub016,preProbe,retro,b2,0.916053056716919,0.9375
sub016,preProbe,retro,b3,0.897042870521545,0.90625
sub016,preProbe,retro,b4,0.945940494537354,0.84375
sub016,preProbe,retro,b5,0.709729552268982,0.96875
sub016,preProbe,retro,b6,0.738157033920288,0.9375
sub016,preProbe,retro,b7,0.720473051071167,0.9375
sub017,preCue1,pre,b1,0.851040482521057,0.75
sub017,preCue1,pre,b2,0.744164109230042,0.875
sub017,preCue1,pre,b3,0.766542911529541,0.90625
sub017,preCue1,pre,b4,0.805134057998657,0.84375
sub017,preCue1,pre,b5,0.743274092674255,0.90625
sub017,preCue1,pre,b6,0.804858446121216,0.875
sub017,preCue1,pre,b7,0.769543409347534,0.78125
sub017,preCue1,retro,b1,0.806797385215759,0.78125
sub017,preCue1,retro,b2,0.639029502868652,0.84375
sub017,preCue1,retro,b3,0.731449484825134,0.78125
sub017,preCue1,retro,b4,0.648522019386292,0.71875
sub017,preCue1,retro,b5,0.62582004070282,0.90625
sub017,preCue1,retro,b6,0.602027058601379,0.84375
sub017,preCue1,retro,b7,0.700087428092957,0.90625
sub017,preTarget,pre,b1,0.790205478668213,0.875
sub017,preTarget,pre,b2,0.764895439147949,0.75
sub017,preTarget,pre,b3,0.731810569763184,0.875
sub017,preTarget,pre,b4,0.900052547454834,0.90625
sub017,preTarget,pre,b5,0.690106511116028,0.8125
sub017,preTarget,pre,b6,0.74793541431427,0.90625
sub017,preTarget,pre,b7,0.72012197971344,0.8125
sub017,preTarget,retro,b1,0.6129150390625,0.8125
sub017,preTarget,retro,b2,0.789187073707581,0.6875
sub017,preTarget,retro,b3,0.624184608459473,0.8125
sub017,preTarget,retro,b4,0.60496461391449,0.8125
sub017,preTarget,retro,b5,0.750167608261108,0.9375
sub017,preTarget,retro,b6,0.659387588500977,0.84375
sub017,preTarget,retro,b7,0.690647959709167,0.875
sub017,preCue2,pre,b1,0.745604395866394,0.84375
sub017,preCue2,pre,b2,0.745320081710815,0.78125
sub017,preCue2,pre,b3,0.92994499206543,0.8125
sub017,preCue2,pre,b4,0.730279088020325,0.84375
sub017,preCue2,pre,b5,0.815773129463196,0.96875
sub017,preCue2,pre,b6,0.789795517921448,0.8125
sub017,preCue2,pre,b7,0.6684889793396,0.875
sub017,preCue2,retro,b1,0.675537109375,0.78125
sub017,preCue2,retro,b2,0.709322571754456,0.78125
sub017,preCue2,retro,b3,0.62484610080719,0.8125
sub017,preCue2,retro,b4,0.709988951683044,0.84375
sub017,preCue2,retro,b5,0.713260054588318,0.875
sub017,preCue2,retro,b6,0.61424195766449,0.875
sub017,preCue2,retro,b7,0.679994463920593,0.8125
sub017,preProbe,pre,b1,0.815512895584106,0.84375
sub017,preProbe,pre,b2,0.745704531669617,0.84375
sub017,preProbe,pre,b3,0.855150580406189,0.78125
sub017,preProbe,pre,b4,0.812147974967957,0.9375
sub017,preProbe,pre,b5,0.744504928588867,0.84375
sub017,preProbe,pre,b6,0.719673991203308,0.875
sub017,preProbe,pre,b7,0.75907039642334,0.8125
sub017,preProbe,retro,b1,0.703544020652771,0.8125
sub017,preProbe,retro,b2,0.679578065872192,0.9375
sub017,preProbe,retro,b3,0.743863463401794,0.78125
sub017,preProbe,retro,b4,0.61424195766449,0.84375
sub017,preProbe,retro,b5,0.623531103134155,0.8125
sub017,preProbe,retro,b6,0.682437062263489,0.90625
sub017,preProbe,retro,b7,0.672886967658997,0.75
sub018,preCue1,pre,b1,0.745329618453979,0.857142857142857
sub018,preCue1,pre,b2,0.625272035598755,0.857142857142857
sub018,preCue1,pre,b3,0.501917958259583,0.892857142857143
sub018,preCue1,pre,b4,0.527456998825073,0.892857142857143
sub018,preCue1,pre,b5,0.558600187301636,0.892857142857143
sub018,preCue1,pre,b6,0.487287402153015,0.857142857142857
sub018,preCue1,pre,b7,0.458413362503052,0.785714285714286
sub018,preCue1,retro,b1,0.542387962341309,0.931034482758621
sub018,preCue1,retro,b2,0.517489910125732,1
sub018,preCue1,retro,b3,0.52298378944397,0.96551724137931
sub018,preCue1,retro,b4,0.494591951370239,0.931034482758621
sub018,preCue1,retro,b5,0.569488048553467,0.96551724137931
sub018,preCue1,retro,b6,0.519712924957275,0.96551724137931
sub018,preCue1,retro,b7,0.449493885040283,0.896551724137931
sub018,preTarget,pre,b1,0.617978930473328,0.857142857142857
sub018,preTarget,pre,b2,0.579182028770447,0.857142857142857
sub018,preTarget,pre,b3,0.6285560131073,0.892857142857143
sub018,preTarget,pre,b4,0.525370001792908,0.892857142857143
sub018,preTarget,pre,b5,0.472867965698242,0.857142857142857
sub018,preTarget,pre,b6,0.501917958259583,0.785714285714286
sub018,preTarget,pre,b7,0.558600187301636,0.892857142857143
sub018,preTarget,retro,b1,0.641783952713013,0.896551724137931
sub018,preTarget,retro,b2,0.463482856750488,1
sub018,preTarget,retro,b3,0.606022119522095,0.896551724137931
sub018,preTarget,retro,b4,0.430269956588745,0.931034482758621
sub018,preTarget,retro,b5,0.567013025283813,0.96551724137931
sub018,preTarget,retro,b6,0.474241018295288,1
sub018,preTarget,retro,b7,0.418686866760254,0.96551724137931
sub018,preCue2,pre,b1,0.697540521621704,0.714285714285714
sub018,preCue2,pre,b2,0.65014910697937,0.892857142857143
sub018,preCue2,pre,b3,0.571454644203186,1
sub018,preCue2,pre,b4,0.543841481208801,0.928571428571429
sub018,preCue2,pre,b5,0.519108533859253,0.821428571428571
sub018,preCue2,pre,b6,0.552006602287292,0.821428571428571
sub018,preCue2,pre,b7,0.425756454467773,0.857142857142857
sub018,preCue2,retro,b1,0.637951850891113,0.96551724137931
sub018,preCue2,retro,b2,0.534398794174194,0.96551724137931
sub018,preCue2,retro,b3,0.463961124420166,1
sub018,preCue2,retro,b4,0.488627910614014,0.96551724137931
sub018,preCue2,retro,b5,0.492552042007446,1
sub018,preCue2,retro,b6,0.467730045318604,0.862068965517241
sub018,preCue2,retro,b7,0.470736980438232,0.896551724137931
sub018,preProbe,pre,b1,0.572911024093628,0.892857142857143
sub018,preProbe,pre,b2,0.528371095657349,0.785714285714286
sub018,preProbe,pre,b3,0.682259559631348,0.857142857142857
sub018,preProbe,pre,b4,0.60051441192627,0.928571428571429
sub018,preProbe,pre,b5,0.519108533859253,0.857142857142857
sub018,preProbe,pre,b6,0.562545657157898,0.892857142857143
sub018,preProbe,pre,b7,0.545893549919128,0.821428571428571
sub018,preProbe,retro,b1,0.509944200515747,1
sub018,preProbe,retro,b2,0.542412996292114,0.96551724137931
sub018,preProbe,retro,b3,0.523648023605347,1
sub018,preProbe,retro,b4,0.564657926559448,0.931034482758621
sub018,preProbe,retro,b5,0.482823848724365,0.896551724137931
sub018,preProbe,retro,b6,0.490253925323486,0.896551724137931
sub018,preProbe,retro,b7,0.506651163101196,0.96551724137931
sub019,preCue1,pre,b1,0.805566549301147,0.705882352941177
sub019,preCue1,pre,b2,0.739338397979736,0.852941176470588
sub019,preCue1,pre,b3,0.774399995803833,0.617647058823529
sub019,preCue1,pre,b4,0.745461583137512,0.764705882352941
sub019,preCue1,pre,b5,0.748775005340576,0.823529411764706
sub019,preCue1,pre,b6,0.975647926330566,0.852941176470588
sub019,preCue1,pre,b7,0.665659546852112,0.705882352941177
sub019,preCue1,retro,b1,0.896607160568237,0.666666666666667
sub019,preCue1,retro,b2,0.839118957519531,0.848484848484849
sub019,preCue1,retro,b3,0.909419059753418,0.878787878787879
sub019,preCue1,retro,b4,0.899218797683716,0.727272727272727
sub019,preCue1,retro,b5,0.911152839660645,0.757575757575758
sub019,preCue1,retro,b6,0.84975790977478,0.727272727272727
sub019,preCue1,retro,b7,0.850011110305786,0.818181818181818
sub019,preTarget,pre,b1,0.862936496734619,0.676470588235294
sub019,preTarget,pre,b2,0.720025420188904,0.852941176470588
sub019,preTarget,pre,b3,0.886715531349182,0.735294117647059
sub019,preTarget,pre,b4,0.769270896911621,0.882352941176471
sub019,preTarget,pre,b5,0.750309586524963,0.764705882352941
sub019,preTarget,pre,b6,0.679205536842346,0.588235294117647
sub019,preTarget,pre,b7,0.745893597602844,0.823529411764706
sub019,preTarget,retro,b1,0.979323148727417,0.909090909090909
sub019,preTarget,retro,b2,0.911152839660645,0.606060606060606
sub019,preTarget,retro,b3,0.899218797683716,0.848484848484849
sub019,preTarget,retro,b4,0.837512969970703,0.787878787878788
sub019,preTarget,retro,b5,1.03825402259827,0.727272727272727
sub019,preTarget,retro,b6,0.842728853225708,0.696969696969697
sub019,preTarget,retro,b7,0.778089046478271,0.848484848484849
sub019,preCue2,pre,b1,0.752406001091003,0.705882352941177
sub019,preCue2,pre,b2,0.856374502182007,0.794117647058823
sub019,preCue2,pre,b3,0.773424029350281,0.735294117647059
sub019,preCue2,pre,b4,0.703370571136475,0.852941176470588
sub019,preCue2,pre,b5,0.712951064109802,0.735294117647059
sub019,preCue2,pre,b6,0.968258500099182,0.735294117647059
sub019,preCue2,pre,b7,0.745431065559387,0.764705882352941
sub019,preCue2,retro,b1,0.909741163253784,0.878787878787879
sub019,preCue2,retro,b2,0.919238090515137,0.666666666666667
sub019,preCue2,retro,b3,0.990109920501709,0.818181818181818
sub019,preCue2,retro,b4,0.817999839782715,0.727272727272727
sub019,preCue2,retro,b5,0.720412969589233,0.727272727272727
sub019,preCue2,retro,b6,0.789391994476318,0.848484848484849
sub019,preCue2,retro,b7,0.84975790977478,0.757575757575758
sub019,preProbe,pre,b1,0.835357069969177,0.794117647058823
sub019,preProbe,pre,b2,0.836216449737549,0.852941176470588
sub019,preProbe,pre,b3,0.72245454788208,0.705882352941177
sub019,preProbe,pre,b4,0.656455039978027,0.676470588235294
sub019,preProbe,pre,b5,0.78079354763031,0.794117647058823
sub019,preProbe,pre,b6,0.7450190782547,0.735294117647059
sub019,preProbe,pre,b7,0.755614638328552,0.764705882352941
sub019,preProbe,retro,b1,0.899923086166382,0.787878787878788
sub019,preProbe,retro,b2,0.837512969970703,0.787878787878788
sub019,preProbe,retro,b3,0.760028123855591,0.818181818181818
sub019,preProbe,retro,b4,0.982290983200073,0.848484848484849
sub019,preProbe,retro,b5,0.841758012771606,0.666666666666667
sub019,preProbe,retro,b6,0.709076881408691,0.818181818181818
sub019,preProbe,retro,b7,0.964208841323853,0.696969696969697
sub020,preCue1,pre,b1,0.830536961555481,0.928571428571429
sub020,preCue1,pre,b2,0.79842746257782,0.785714285714286
sub020,preCue1,pre,b3,0.905262470245361,0.892857142857143
sub020,preCue1,pre,b4,0.813971519470215,0.928571428571429
sub020,preCue1,pre,b5,0.689942002296448,0.928571428571429
sub020,preCue1,pre,b6,0.692735552787781,0.785714285714286
sub020,preCue1,pre,b7,0.845107436180115,0.892857142857143
sub020,preCue1,retro,b1,0.870493412017822,0.923076923076923
sub020,preCue1,retro,b2,0.941421866416931,1
sub020,preCue1,retro,b3,0.886436462402344,0.961538461538462
sub020,preCue1,retro,b4,0.95083487033844,0.961538461538462
sub020,preCue1,retro,b5,0.789237022399902,0.961538461538462
sub020,preCue1,retro,b6,0.819409132003784,0.961538461538462
sub020,preCue1,retro,b7,0.808674931526184,0.961538461538462
sub020,preTarget,pre,b1,0.775765419006348,0.928571428571429
sub020,preTarget,pre,b2,0.839196443557739,0.964285714285714
sub020,preTarget,pre,b3,0.876508474349976,0.892857142857143
sub020,preTarget,pre,b4,0.811122894287109,0.857142857142857
sub020,preTarget,pre,b5,0.796384453773499,0.928571428571429
sub020,preTarget,pre,b6,0.73071300983429,0.857142857142857
sub020,preTarget,pre,b7,0.744522452354431,0.714285714285714
sub020,preTarget,retro,b1,0.854563474655151,0.961538461538462
sub020,preTarget,retro,b2,0.930918455123901,0.923076923076923
sub020,preTarget,retro,b3,0.72846794128418,0.961538461538462
sub020,preTarget,retro,b4,0.845606446266174,0.961538461538462
sub020,preTarget,retro,b5,0.887225985527039,0.923076923076923
sub020,preTarget,retro,b6,0.858162045478821,0.961538461538462
sub020,preTarget,retro,b7,0.789237022399902,1
sub020,preCue2,pre,b1,0.829677939414978,0.928571428571429
sub020,preCue2,pre,b2,0.719159603118896,0.857142857142857
sub020,preCue2,pre,b3,0.759446024894714,0.821428571428571
sub020,preCue2,pre,b4,0.921096444129944,0.928571428571429
sub020,preCue2,pre,b5,0.77878749370575,0.892857142857143
sub020,preCue2,pre,b6,0.818294525146484,0.857142857142857
sub020,preCue2,pre,b7,0.841083407402039,0.857142857142857
sub020,preCue2,retro,b1,0.811275005340576,0.961538461538462
sub020,preCue2,retro,b2,0.916153907775879,1
sub020,preCue2,retro,b3,0.854344010353088,0.884615384615385
sub020,preCue2,retro,b4,0.937437415122986,0.923076923076923
