sub,eye,cue,measure,window,compare,cond,value
sub026,closed,right,lat,stim500pre,accuracy_e,correct_e,-0.59
sub026,closed,right,lat,stim500pre,accuracy_e,incorrect_e,-0.725
sub026,closed,right,lat,stim500pre,rt,fast,-0.519
sub026,closed,right,lat,stim500pre,rt,slow,-0.684
sub026,closed,right,bal_ip_v,stim500pre,accuracy,correct,0.122
sub026,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,0.368
sub026,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.176
sub026,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.368
sub026,closed,right,bal_ip_v,stim500pre,rt,fast,0.068
sub026,closed,right,bal_ip_v,stim500pre,rt,slow,0.19
sub026,closed,right,bal_ip_i,stim500pre,accuracy,correct,0.255
sub026,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,0.504
sub026,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.302
sub026,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.504
sub026,closed,right,bal_ip_i,stim500pre,rt,fast,0.179
sub026,closed,right,bal_ip_i,stim500pre,rt,slow,0.343
sub027,open,left,vis,stim500pre,accuracy,correct,5.683
sub027,open,left,vis,stim500pre,accuracy,incorrect,1.253
sub027,open,left,vis,stim500pre,accuracy_e,correct_e,6.232
sub027,open,left,vis,stim500pre,accuracy_e,incorrect_e,1.253
sub027,open,left,vis,stim500pre,rt,fast,2.286
sub027,open,left,vis,stim500pre,rt,slow,9.079
sub027,open,left,lat,stim500pre,accuracy,correct,0.886
sub027,open,left,lat,stim500pre,accuracy,incorrect,0.951
sub027,open,left,lat,stim500pre,accuracy_e,correct_e,0.888
sub027,open,left,lat,stim500pre,accuracy_e,incorrect_e,0.951
sub027,open,left,lat,stim500pre,rt,fast,0.876
sub027,open,left,lat,stim500pre,rt,slow,0.895
sub027,open,left,bal_ip_v,stim500pre,accuracy,correct,-0.695
sub027,open,left,bal_ip_v,stim500pre,accuracy,incorrect,-0.529
sub027,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.796
sub027,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.529
sub027,open,left,bal_ip_v,stim500pre,rt,fast,-0.634
sub027,open,left,bal_ip_v,stim500pre,rt,slow,-0.757
sub027,open,left,bal_ip_i,stim500pre,accuracy,correct,-0.868
sub027,open,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.917
sub027,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.886
sub027,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.917
sub027,open,left,bal_ip_i,stim500pre,rt,fast,-0.849
sub027,open,left,bal_ip_i,stim500pre,rt,slow,-0.887
sub027,open,right,vis,stim500pre,accuracy,correct,4.661
sub027,open,right,vis,stim500pre,accuracy,incorrect,1.619
sub027,open,right,vis,stim500pre,accuracy_e,correct_e,3.7
sub027,open,right,vis,stim500pre,accuracy_e,incorrect_e,1.619
sub027,open,right,vis,stim500pre,rt,fast,6.081
sub027,open,right,vis,stim500pre,rt,slow,3.2
sub027,open,right,lat,stim500pre,accuracy,correct,-0.848
sub027,open,right,lat,stim500pre,accuracy,incorrect,-0.919
sub027,open,right,lat,stim500pre,accuracy_e,correct_e,-0.847
sub027,open,right,lat,stim500pre,accuracy_e,incorrect_e,-0.919
sub027,open,right,lat,stim500pre,rt,fast,-0.837
sub027,open,right,lat,stim500pre,rt,slow,-0.86
sub027,open,right,bal_ip_v,stim500pre,accuracy,correct,0.582
sub027,open,right,bal_ip_v,stim500pre,accuracy,incorrect,0.679
sub027,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.551
sub027,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.679
sub027,open,right,bal_ip_v,stim500pre,rt,fast,0.588
sub027,open,right,bal_ip_v,stim500pre,rt,slow,0.579
sub027,open,right,bal_ip_i,stim500pre,accuracy,correct,0.683
sub027,open,right,bal_ip_i,stim500pre,accuracy,incorrect,0.766
sub027,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.66
sub027,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.766
sub027,open,right,bal_ip_i,stim500pre,rt,fast,0.679
sub027,open,right,bal_ip_i,stim500pre,rt,slow,0.689
sub027,closed,left,vis,stim500pre,accuracy,correct,1.003
sub027,closed,left,vis,stim500pre,accuracy,incorrect,0.625
sub027,closed,left,vis,stim500pre,accuracy_e,correct_e,1.765
sub027,closed,left,vis,stim500pre,accuracy_e,incorrect_e,0.625
sub027,closed,left,vis,stim500pre,rt,fast,1.463
sub027,closed,left,vis,stim500pre,rt,slow,0.543
sub027,closed,left,lat,stim500pre,accuracy,correct,0.907
sub027,closed,left,lat,stim500pre,accuracy,incorrect,0.924
sub027,closed,left,lat,stim500pre,accuracy_e,correct_e,0.896
sub027,closed,left,lat,stim500pre,accuracy_e,incorrect_e,0.924
sub027,closed,left,lat,stim500pre,rt,fast,0.904
sub027,closed,left,lat,stim500pre,rt,slow,0.91
sub027,closed,left,bal_ip_v,stim500pre,accuracy,correct,-0.81
sub027,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,-0.788
sub027,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.843
sub027,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,-0.788
sub027,closed,left,bal_ip_v,stim500pre,rt,fast,-0.804
sub027,closed,left,bal_ip_v,stim500pre,rt,slow,-0.815
sub027,closed,left,bal_ip_i,stim500pre,accuracy,correct,-0.906
sub027,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.916
sub027,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.906
sub027,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.916
sub027,closed,left,bal_ip_i,stim500pre,rt,fast,-0.911
sub027,closed,left,bal_ip_i,stim500pre,rt,slow,-0.901
sub027,closed,right,vis,stim500pre,accuracy,correct,0.77
sub027,closed,right,vis,stim500pre,accuracy,incorrect,1.072
sub027,closed,right,vis,stim500pre,accuracy_e,correct_e,1.302
sub027,closed,right,vis,stim500pre,accuracy_e,incorrect_e,1.072
sub027,closed,right,vis,stim500pre,rt,fast,0.819
sub027,closed,right,vis,stim500pre,rt,slow,0.72
sub027,closed,right,lat,stim500pre,accuracy,correct,-0.911
sub027,closed,right,lat,stim500pre,accuracy,incorrect,-0.88
sub027,closed,right,lat,stim500pre,accuracy_e,correct_e,-0.937
sub027,closed,right,lat,stim500pre,accuracy_e,incorrect_e,-0.88
sub027,closed,right,lat,stim500pre,rt,fast,-0.935
sub027,closed,right,lat,stim500pre,rt,slow,-0.886
sub027,closed,right,bal_ip_v,stim500pre,accuracy,correct,0.452
sub027,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,0.354
sub027,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.5
sub027,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.354
sub027,closed,right,bal_ip_v,stim500pre,rt,fast,0.501
sub027,closed,right,bal_ip_v,stim500pre,rt,slow,0.403
sub027,closed,right,bal_ip_i,stim500pre,accuracy,correct,0.611
sub027,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,0.537
sub027,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.664
sub027,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.537
sub027,closed,right,bal_ip_i,stim500pre,rt,fast,0.667
sub027,closed,right,bal_ip_i,stim500pre,rt,slow,0.556
sub028,open,left,vis,stim500pre,accuracy,correct,2.175
sub028,open,left,vis,stim500pre,accuracy,incorrect,0.547
sub028,open,left,vis,stim500pre,accuracy_e,correct_e,1.41
sub028,open,left,vis,stim500pre,accuracy_e,incorrect_e,0.547
sub028,open,left,vis,stim500pre,rt,fast,0.505
sub028,open,left,vis,stim500pre,rt,slow,3.895
sub028,open,left,lat,stim500pre,accuracy,correct,0.228
sub028,open,left,lat,stim500pre,accuracy,incorrect,-0.061
sub028,open,left,lat,stim500pre,accuracy_e,correct_e,0.207
sub028,open,left,lat,stim500pre,accuracy_e,incorrect_e,-0.061
sub028,open,left,lat,stim500pre,rt,fast,0.332
sub028,open,left,lat,stim500pre,rt,slow,0.135
sub028,open,left,bal_ip_v,stim500pre,accuracy,correct,0.689
sub028,open,left,bal_ip_v,stim500pre,accuracy,incorrect,0.861
sub028,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.664
sub028,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.861
sub028,open,left,bal_ip_v,stim500pre,rt,fast,0.712
sub028,open,left,bal_ip_v,stim500pre,rt,slow,0.662
sub028,open,left,bal_ip_i,stim500pre,accuracy,correct,-0.026
sub028,open,left,bal_ip_i,stim500pre,accuracy,incorrect,0.249
sub028,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.029
sub028,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.249
sub028,open,left,bal_ip_i,stim500pre,rt,fast,-0.121
sub028,open,left,bal_ip_i,stim500pre,rt,slow,0.057
sub028,open,right,vis,stim500pre,accuracy,correct,0.963
sub028,open,right,vis,stim500pre,accuracy,incorrect,3.366
sub028,open,right,vis,stim500pre,accuracy_e,correct_e,1.273
sub028,open,right,vis,stim500pre,accuracy_e,incorrect_e,3.366
sub028,open,right,vis,stim500pre,rt,fast,1.446
sub028,open,right,vis,stim500pre,rt,slow,0.488
sub028,open,right,lat,stim500pre,accuracy,correct,0.247
sub028,open,right,lat,stim500pre,accuracy,incorrect,0.128
sub028,open,right,lat,stim500pre,accuracy_e,correct_e,0.184
sub028,open,right,lat,stim500pre,accuracy_e,incorrect_e,0.128
sub028,open,right,lat,stim500pre,rt,fast,0.239
sub028,open,right,lat,stim500pre,rt,slow,0.245
sub028,open,right,bal_ip_v,stim500pre,accuracy,correct,0.804
sub028,open,right,bal_ip_v,stim500pre,accuracy,incorrect,0.738
sub028,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.792
sub028,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.738
sub028,open,right,bal_ip_v,stim500pre,rt,fast,0.821
sub028,open,right,bal_ip_v,stim500pre,rt,slow,0.797
sub028,open,right,bal_ip_i,stim500pre,accuracy,correct,-0.028
sub028,open,right,bal_ip_i,stim500pre,accuracy,incorrect,0.086
sub028,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.031
sub028,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.086
sub028,open,right,bal_ip_i,stim500pre,rt,fast,-0.012
sub028,open,right,bal_ip_i,stim500pre,rt,slow,-0.033
sub028,closed,left,vis,stim500pre,accuracy,correct,0.999
sub028,closed,left,vis,stim500pre,accuracy,incorrect,0.785
sub028,closed,left,vis,stim500pre,accuracy_e,correct_e,1.636
sub028,closed,left,vis,stim500pre,accuracy_e,incorrect_e,0.785
sub028,closed,left,vis,stim500pre,rt,fast,1.363
sub028,closed,left,vis,stim500pre,rt,slow,0.635
sub028,closed,left,lat,stim500pre,accuracy,correct,0.042
sub028,closed,left,lat,stim500pre,accuracy,incorrect,0.227
sub028,closed,left,lat,stim500pre,accuracy_e,correct_e,0.117
sub028,closed,left,lat,stim500pre,accuracy_e,incorrect_e,0.227
sub028,closed,left,lat,stim500pre,rt,fast,0.204
sub028,closed,left,lat,stim500pre,rt,slow,-0.121
sub028,closed,left,bal_ip_v,stim500pre,accuracy,correct,0.524
sub028,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,0.478
sub028,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.422
sub028,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.478
sub028,closed,left,bal_ip_v,stim500pre,rt,fast,0.393
sub028,closed,left,bal_ip_v,stim500pre,rt,slow,0.655
sub028,closed,left,bal_ip_i,stim500pre,accuracy,correct,0.106
sub028,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.09
sub028,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,0.012
sub028,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.09
sub028,closed,left,bal_ip_i,stim500pre,rt,fast,-0.056
sub028,closed,left,bal_ip_i,stim500pre,rt,slow,0.269
sub028,closed,right,vis,stim500pre,accuracy,correct,0.609
sub028,closed,right,vis,stim500pre,accuracy,incorrect,0.926
sub028,closed,right,vis,stim500pre,accuracy_e,correct_e,0.955
sub028,closed,right,vis,stim500pre,accuracy_e,incorrect_e,0.926
sub028,closed,right,vis,stim500pre,rt,fast,0.59
sub028,closed,right,vis,stim500pre,rt,slow,0.627
sub028,closed,right,lat,stim500pre,accuracy,correct,0.225
sub028,closed,right,lat,stim500pre,accuracy,incorrect,0.095
sub028,closed,right,lat,stim500pre,accuracy_e,correct_e,0.304
sub028,closed,right,lat,stim500pre,accuracy_e,incorrect_e,0.095
sub028,closed,right,lat,stim500pre,rt,fast,0.25
sub028,closed,right,lat,stim500pre,rt,slow,0.2
sub028,closed,right,bal_ip_v,stim500pre,accuracy,correct,0.416
sub028,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,0.488
sub028,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.354
sub028,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.488
sub028,closed,right,bal_ip_v,stim500pre,rt,fast,0.355
sub028,closed,right,bal_ip_v,stim500pre,rt,slow,0.477
sub028,closed,right,bal_ip_i,stim500pre,accuracy,correct,-0.074
sub028,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,0.05
sub028,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.147
sub028,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.05
sub028,closed,right,bal_ip_i,stim500pre,rt,fast,-0.111
sub028,closed,right,bal_ip_i,stim500pre,rt,slow,-0.036
sub029,open,left,vis,stim500pre,accuracy,correct,1.745
sub029,open,left,vis,stim500pre,accuracy,incorrect,2.91
sub029,open,left,vis,stim500pre,accuracy_e,correct_e,1.841
sub029,open,left,vis,stim500pre,accuracy_e,incorrect_e,2.91
sub029,open,left,vis,stim500pre,rt,fast,2.08
sub029,open,left,vis,stim500pre,rt,slow,1.456
sub029,open,left,lat,stim500pre,accuracy,correct,0.223
sub029,open,left,lat,stim500pre,accuracy,incorrect,0.18
sub029,open,left,lat,stim500pre,accuracy_e,correct_e,0.176
sub029,open,left,lat,stim500pre,accuracy_e,incorrect_e,0.18
sub029,open,left,lat,stim500pre,rt,fast,0.274
sub029,open,left,lat,stim500pre,rt,slow,0.171
sub029,open,left,bal_ip_v,stim500pre,accuracy,correct,0.254
sub029,open,left,bal_ip_v,stim500pre,accuracy,incorrect,0.328
sub029,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.303
sub029,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.328
sub029,open,left,bal_ip_v,stim500pre,rt,fast,0.241
sub029,open,left,bal_ip_v,stim500pre,rt,slow,0.263
sub029,open,left,bal_ip_i,stim500pre,accuracy,correct,-0.103
sub029,open,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.056
sub029,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.059
sub029,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.056
sub029,open,left,bal_ip_i,stim500pre,rt,fast,-0.148
sub029,open,left,bal_ip_i,stim500pre,rt,slow,-0.06
sub029,open,right,vis,stim500pre,accuracy,correct,2.165
sub029,open,right,vis,stim500pre,accuracy,incorrect,1.009
sub029,open,right,vis,stim500pre,accuracy_e,correct_e,1.552
sub029,open,right,vis,stim500pre,accuracy_e,incorrect_e,1.009
sub029,open,right,vis,stim500pre,rt,fast,1.02
sub029,open,right,vis,stim500pre,rt,slow,3.291
sub029,open,right,lat,stim500pre,accuracy,correct,-0.07
sub029,open,right,lat,stim500pre,accuracy,incorrect,-0.298
sub029,open,right,lat,stim500pre,accuracy_e,correct_e,0.001
sub029,open,right,lat,stim500pre,accuracy_e,incorrect_e,-0.298
sub029,open,right,lat,stim500pre,rt,fast,-0.066
sub029,open,right,lat,stim500pre,rt,slow,-0.06
sub029,open,right,bal_ip_v,stim500pre,accuracy,correct,0.388
sub029,open,right,bal_ip_v,stim500pre,accuracy,incorrect,0.521
sub029,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.493
sub029,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.521
sub029,open,right,bal_ip_v,stim500pre,rt,fast,0.485
sub029,open,right,bal_ip_v,stim500pre,rt,slow,0.284
sub029,open,right,bal_ip_i,stim500pre,accuracy,correct,0.133
sub029,open,right,bal_ip_i,stim500pre,accuracy,incorrect,0.363
sub029,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.146
sub029,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.363
sub029,open,right,bal_ip_i,stim500pre,rt,fast,0.168
sub029,open,right,bal_ip_i,stim500pre,rt,slow,0.084
sub029,closed,left,vis,stim500pre,accuracy,correct,1.095
sub029,closed,left,vis,stim500pre,accuracy,incorrect,0.523
sub029,closed,left,vis,stim500pre,accuracy_e,correct_e,1.796
sub029,closed,left,vis,stim500pre,accuracy_e,incorrect_e,0.523
sub029,closed,left,vis,stim500pre,rt,fast,0.707
sub029,closed,left,vis,stim500pre,rt,slow,1.549
sub029,closed,left,lat,stim500pre,accuracy,correct,0.159
sub029,closed,left,lat,stim500pre,accuracy,incorrect,0.079
sub029,closed,left,lat,stim500pre,accuracy_e,correct_e,0.164
sub029,closed,left,lat,stim500pre,accuracy_e,incorrect_e,0.079
sub029,closed,left,lat,stim500pre,rt,fast,0.187
sub029,closed,left,lat,stim500pre,rt,slow,0.164
sub029,closed,left,bal_ip_v,stim500pre,accuracy,correct,-0.103
sub029,closed,left,bal_ip_v,stim500pre,accuracy,incorrect,0.039
sub029,closed,left,bal_ip_v,stim500pre,accuracy_e,correct_e,-0.155
sub029,closed,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.039
sub029,closed,left,bal_ip_v,stim500pre,rt,fast,-0.125
sub029,closed,left,bal_ip_v,stim500pre,rt,slow,-0.067
sub029,closed,left,bal_ip_i,stim500pre,accuracy,correct,-0.234
sub029,closed,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.177
sub029,closed,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.293
sub029,closed,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.177
sub029,closed,left,bal_ip_i,stim500pre,rt,fast,-0.273
sub029,closed,left,bal_ip_i,stim500pre,rt,slow,-0.203
sub029,closed,right,vis,stim500pre,accuracy,correct,1.329
sub029,closed,right,vis,stim500pre,accuracy,incorrect,0.426
sub029,closed,right,vis,stim500pre,accuracy_e,correct_e,0.596
sub029,closed,right,vis,stim500pre,accuracy_e,incorrect_e,0.426
sub029,closed,right,vis,stim500pre,rt,fast,2.162
sub029,closed,right,vis,stim500pre,rt,slow,0.495
sub029,closed,right,lat,stim500pre,accuracy,correct,-0.179
sub029,closed,right,lat,stim500pre,accuracy,incorrect,-0.204
sub029,closed,right,lat,stim500pre,accuracy_e,correct_e,-0.187
sub029,closed,right,lat,stim500pre,accuracy_e,incorrect_e,-0.204
sub029,closed,right,lat,stim500pre,rt,fast,-0.142
sub029,closed,right,lat,stim500pre,rt,slow,-0.216
sub029,closed,right,bal_ip_v,stim500pre,accuracy,correct,0.117
sub029,closed,right,bal_ip_v,stim500pre,accuracy,incorrect,0.286
sub029,closed,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.038
sub029,closed,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.286
sub029,closed,right,bal_ip_v,stim500pre,rt,fast,-0.006
sub029,closed,right,bal_ip_v,stim500pre,rt,slow,0.241
sub029,closed,right,bal_ip_i,stim500pre,accuracy,correct,0.063
sub029,closed,right,bal_ip_i,stim500pre,accuracy,incorrect,0.141
sub029,closed,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.012
sub029,closed,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.141
sub029,closed,right,bal_ip_i,stim500pre,rt,fast,-0.028
sub029,closed,right,bal_ip_i,stim500pre,rt,slow,0.153
sub030,open,left,vis,stim500pre,accuracy,correct,1.219
sub030,open,left,vis,stim500pre,accuracy,incorrect,1.523
sub030,open,left,vis,stim500pre,accuracy_e,correct_e,0.334
sub030,open,left,vis,stim500pre,accuracy_e,incorrect_e,1.523
sub030,open,left,vis,stim500pre,rt,fast,1.628
sub030,open,left,vis,stim500pre,rt,slow,0.809
sub030,open,left,lat,stim500pre,accuracy,correct,0.321
sub030,open,left,lat,stim500pre,accuracy,incorrect,0.34
sub030,open,left,lat,stim500pre,accuracy_e,correct_e,0.317
sub030,open,left,lat,stim500pre,accuracy_e,incorrect_e,0.34
sub030,open,left,lat,stim500pre,rt,fast,0.274
sub030,open,left,lat,stim500pre,rt,slow,0.369
sub030,open,left,bal_ip_v,stim500pre,accuracy,correct,0.609
sub030,open,left,bal_ip_v,stim500pre,accuracy,incorrect,0.555
sub030,open,left,bal_ip_v,stim500pre,accuracy_e,correct_e,0.596
sub030,open,left,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.555
sub030,open,left,bal_ip_v,stim500pre,rt,fast,0.588
sub030,open,left,bal_ip_v,stim500pre,rt,slow,0.63
sub030,open,left,bal_ip_i,stim500pre,accuracy,correct,-0.111
sub030,open,left,bal_ip_i,stim500pre,accuracy,incorrect,-0.15
sub030,open,left,bal_ip_i,stim500pre,accuracy_e,correct_e,-0.087
sub030,open,left,bal_ip_i,stim500pre,accuracy_e,incorrect_e,-0.15
sub030,open,left,bal_ip_i,stim500pre,rt,fast,-0.067
sub030,open,left,bal_ip_i,stim500pre,rt,slow,-0.155
sub030,open,right,vis,stim500pre,accuracy,correct,0.987
sub030,open,right,vis,stim500pre,accuracy,incorrect,1.235
sub030,open,right,vis,stim500pre,accuracy_e,correct_e,0.817
sub030,open,right,vis,stim500pre,accuracy_e,incorrect_e,1.235
sub030,open,right,vis,stim500pre,rt,fast,1.163
sub030,open,right,vis,stim500pre,rt,slow,0.81
sub030,open,right,lat,stim500pre,accuracy,correct,-0.259
sub030,open,right,lat,stim500pre,accuracy,incorrect,-0.133
sub030,open,right,lat,stim500pre,accuracy_e,correct_e,-0.258
sub030,open,right,lat,stim500pre,accuracy_e,incorrect_e,-0.133
sub030,open,right,lat,stim500pre,rt,fast,-0.219
sub030,open,right,lat,stim500pre,rt,slow,-0.299
sub030,open,right,bal_ip_v,stim500pre,accuracy,correct,0.756
sub030,open,right,bal_ip_v,stim500pre,accuracy,incorrect,0.777
sub030,open,right,bal_ip_v,stim500pre,accuracy_e,correct_e,0.761
sub030,open,right,bal_ip_v,stim500pre,accuracy_e,incorrect_e,0.777
sub030,open,right,bal_ip_v,stim500pre,rt,fast,0.724
sub030,open,right,bal_ip_v,stim500pre,rt,slow,0.788
sub030,open,right,bal_ip_i,stim500pre,accuracy,correct,0.426
sub030,open,right,bal_ip_i,stim500pre,accuracy,incorrect,0.338
sub030,open,right,bal_ip_i,stim500pre,accuracy_e,correct_e,0.43
sub030,open,right,bal_ip_i,stim500pre,accuracy_e,incorrect_e,0.338
sub030,open,right,bal_ip_i,stim500pre,rt,fast,0.388
sub030,open,right,bal_ip_i,stim500pre,rt,slow,0.463
sub030,closed,left,vis,stim500pre,accuracy,correct,0.768
sub030,closed,left,vis,stim500pre,accuracy,incorrect,0.503
sub030,closed,left,vis,stim500pre,accuracy_e,correct_e,0.679
sub030,closed,left,vis,stim500pre,accuracy_e,incorrect_e,0.503
sub030,closed,left,vis,stim500pre,rt,fast,0.827
sub030,closed,left,vis,stim500pre,rt,slow,0.735
sub030,closed,left,lat,stim500pre,accuracy,correct,0.31
sub030,closed,left,lat,stim500pre,accuracy,incorrect,0.237
